step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1650,825,9.999328e-5,1.832427,6.2490,656.56,0.0684
1660,830,9.9993194e-5,1.198341,3.3146,686.10,0.0575
1670,835,9.999312e-5,1.507210,4.5141,706.20,0.0617
1680,840,9.9993034e-5,1.572946,4.8208,719.29,0.0657
1690,845,9.999295e-5,1.607569,4.9907,719.56,0.0667
1700,850,9.9992874e-5,1.739292,5.6933,703.76,0.0733
1710,855,9.999279e-5,1.611762,5.0116,700.51,0.0811
1720,860,9.99927e-5,1.548528,4.7045,662.65,0.0800
1730,865,9.999263e-5,1.697665,5.4612,663.59,0.0798
1740,870,9.999254e-5,1.752055,5.7664,474.54,0.0895
1750,875,9.999245e-5,1.841480,6.3059,452.83,0.0872
1760,880,9.9992365e-5,1.943441,6.9827,625.52,0.0818
1770,885,9.999228e-5,1.784813,5.9585,478.19,0.0892
1780,890,9.9992176e-5,1.798389,6.0399,565.60,0.0790
1790,895,9.999209e-5,1.650498,5.2096,594.26,0.0826
1800,900,9.9992e-5,1.684822,5.3915,501.52,0.0808
1810,905,9.9991914e-5,1.888627,6.6103,677.54,0.0868
1820,910,9.999183e-5,1.697205,5.4587,635.75,0.0739
1830,915,9.999174e-5,1.598203,4.9441,623.45,0.0884
1840,920,9.999165e-5,1.746551,5.7348,496.33,0.0849
1850,925,9.9991565e-5,1.685027,5.3926,553.91,0.0767
1860,930,9.999146e-5,1.802314,6.0637,665.90,0.0911
1870,935,9.9991375e-5,1.813180,6.1299,450.10,0.0893
1880,940,9.999127e-5,1.931983,6.9032,540.80,0.0863
1890,945,9.9991186e-5,1.496711,4.4670,681.99,0.0883
1900,950,9.99911e-5,1.763356,5.8320,494.82,0.0854
1910,955,9.9991e-5,1.832634,6.2503,683.05,0.0964
1920,960,9.999091e-5,1.754912,5.7829,604.17,0.0790
1930,965,9.999081e-5,1.577278,4.8418,650.21,0.0747
1940,970,9.999072e-5,1.991387,7.3257,588.24,0.0807
1950,975,9.999062e-5,1.981792,7.2557,517.77,0.0878
1960,980,9.999052e-5,1.696670,5.4557,529.99,0.0921
1970,985,9.999043e-5,1.704784,5.5002,444.15,0.0909
1980,990,9.999033e-5,1.737762,5.6846,564.47,0.0715
1990,995,9.9990226e-5,1.663498,5.2777,480.76,0.0818
2000,1000,9.9990124e-5,1.956189,7.0723,604.41,0.0921
2010,1005,9.999004e-5,1.847268,6.3425,680.56,0.0906
2020,1010,9.9989935e-5,1.923901,6.8476,559.11,0.1047
2030,1015,9.998983e-5,1.729549,5.6381,728.64,0.0694
2040,1020,9.998973e-5,1.703421,5.4927,671.59,0.0716
2050,1025,9.998963e-5,1.736974,5.6801,653.72,0.0896
2060,1030,9.998953e-5,1.990059,7.3160,716.71,0.0951
2070,1035,9.9989426e-5,1.683288,5.3832,707.23,0.0824
2080,1040,9.9989324e-5,1.737867,5.6852,552.03,0.0819
2090,1045,9.998922e-5,1.798590,6.0411,573.44,0.0927
2100,1050,9.998912e-5,1.635935,5.1343,720.13,0.0921
2110,1055,9.998902e-5,1.685754,5.3965,744.64,0.0933
2120,1060,9.9988916e-5,1.908205,6.7410,588.71,0.0883
2130,1065,9.9988814e-5,1.630459,5.1062,409.35,0.0821
2140,1070,9.99887e-5,1.804816,6.0788,639.50,0.0778
2150,1075,9.9988596e-5,1.760420,5.8149,573.96,0.0860
2160,1080,9.9988494e-5,1.650978,5.2121,603.38,0.0659
2170,1085,9.998838e-5,1.435001,4.1996,706.11,0.0673
2180,1090,9.9988276e-5,1.357453,3.8863,715.79,0.0645
2190,1095,9.9988174e-5,1.594839,4.9275,655.88,0.0712
2200,1100,9.998806e-5,1.625981,5.0834,493.17,0.0811
2210,1105,9.9987956e-5,1.650851,5.2114,703.43,0.0937
2220,1110,9.998784e-5,1.625491,5.0809,641.82,0.0887
2230,1115,9.998774e-5,1.985378,7.2818,546.23,0.0849
2240,1120,9.998762e-5,1.878744,6.5453,571.58,0.0800
2250,1125,9.998752e-5,1.687887,5.4080,632.06,0.0750
2260,1130,9.99874e-5,1.768906,5.8644,601.86,0.0757
2270,1135,9.998729e-5,1.578318,4.8468,708.08,0.0733
2280,1140,9.998717e-5,1.616903,5.0375,650.68,0.0793
2290,1145,9.998707e-5,1.704216,5.4971,536.24,0.0830
2300,1150,9.998695e-5,1.729420,5.6374,499.00,0.0746
2310,1155,9.9986835e-5,1.853565,6.3825,506.79,0.0923
2320,1160,9.998672e-5,1.660808,5.2636,538.68,0.0799
2330,1165,9.99866e-5,1.681790,5.3752,710.37,0.0822
2340,1170,9.99865e-5,1.740349,5.6993,533.80,0.0762
2350,1175,9.998637e-5,1.716921,5.5674,548.06,0.0825
2360,1180,9.998625e-5,1.567372,4.7940,640.80,0.0741
2370,1185,9.998614e-5,1.458890,4.3012,707.04,0.0676
2380,1190,9.998602e-5,1.684088,5.3875,485.11,0.0809
2390,1195,9.9985904e-5,1.551128,4.7168,690.12,0.0718
2400,1200,9.998579e-5,1.560432,4.7609,596.06,0.0687
2410,1205,9.998567e-5,1.494493,4.4571,771.53,0.0676
2420,1210,9.9985555e-5,1.597461,4.9405,713.60,0.0645
2430,1215,9.998544e-5,1.440224,4.2216,687.91,0.0583
2440,1220,9.998531e-5,1.572684,4.8196,668.32,0.0647
2450,1225,9.998519e-5,1.551912,4.7205,582.83,0.0761
2460,1230,9.998506e-5,1.506283,4.5099,459.45,0.0920
2470,1235,9.998494e-5,1.757692,5.7990,382.43,0.0830
2480,1240,9.998483e-5,1.518424,4.5650,679.57,0.0736
2490,1245,9.9984696e-5,1.698569,5.4661,532.89,0.0773
2500,1250,9.998458e-5,1.593339,4.9202,520.25,0.0765
2510,1255,9.998445e-5,1.895714,6.6573,670.56,0.0854
2520,1260,9.998433e-5,1.691180,5.4259,702.44,0.0763
2530,1265,9.99842e-5,1.737471,5.6830,537.52,0.0840
2540,1270,9.9984085e-5,1.606651,4.9861,498.37,0.0789
2550,1275,9.998397e-5,1.588851,4.8981,628.39,0.0731
2560,1280,9.998384e-5,1.715561,5.5598,635.40,0.0791
2570,1285,9.998371e-5,1.685178,5.3934,410.94,0.0932
2580,1290,9.9983576e-5,1.541263,4.6705,517.66,0.0740
2590,1295,9.9983445e-5,1.625540,5.0812,615.97,0.0754
2600,1300,9.998333e-5,1.688416,5.4109,536.31,0.0827
2610,1305,9.99832e-5,1.897087,6.6664,520.46,0.1085
2620,1310,9.9983066e-5,1.517778,4.5621,623.09,0.0735
2630,1315,9.9982935e-5,1.610403,5.0048,677.70,0.0862
2640,1320,9.9982804e-5,1.386370,4.0003,645.23,0.0728
2650,1325,9.998267e-5,1.475716,4.3742,538.90,0.0803
2660,1330,9.998254e-5,1.769478,5.8678,452.35,0.0956
2670,1335,9.998241e-5,1.462522,4.3168,581.90,0.0758
2680,1340,9.998228e-5,1.872464,6.5043,579.59,0.0827
2690,1345,9.998215e-5,1.956089,7.0716,622.91,0.0895
2700,1350,9.998202e-5,1.622952,5.0680,631.23,0.0719
2710,1355,9.998187e-5,1.540649,4.6676,679.33,0.0783
2720,1360,9.998176e-5,1.735097,5.6695,589.84,0.0819
