step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
3020,377,1.9999719e-4,0.892607,2.4415,131.58,0.0983
3030,378,1.9999719e-4,0.952399,2.5919,143.37,0.0902
3040,380,1.9999716e-4,0.909704,2.4836,133.05,0.0935
3050,381,1.9999713e-4,0.948775,2.5825,135.25,0.0937
3060,382,1.9999713e-4,0.987391,2.6842,142.54,0.0928
3070,383,1.999971e-4,0.962611,2.6185,132.16,0.0949
3080,385,1.9999707e-4,0.928366,2.5304,148.47,0.0882
3090,386,1.9999707e-4,0.985077,2.6780,147.14,0.0888
3100,387,1.9999704e-4,0.883650,2.4197,144.85,0.0897
3110,388,1.9999704e-4,0.859081,2.3610,193.77,0.1240
3120,390,1.9999701e-4,1.026797,2.7921,144.84,0.0906
3130,391,1.9999698e-4,1.009242,2.7435,160.72,0.0846
3140,392,1.9999698e-4,0.885229,2.4235,130.12,0.1014
3150,393,1.9999695e-4,0.980320,2.6653,132.91,0.0932
3160,395,1.9999692e-4,0.956487,2.6025,135.82,0.0909
3170,396,1.9999692e-4,0.914423,2.4953,129.23,0.1000
3180,397,1.999969e-4,0.964112,2.6225,148.96,0.0846
3190,398,1.9999687e-4,0.935523,2.5485,135.07,0.0947
3200,400,1.9999684e-4,0.948024,2.5806,139.61,0.0863
3210,401,1.9999684e-4,0.907883,2.4791,203.57,0.1216
3220,402,1.9999681e-4,0.845205,2.3285,131.26,0.0909
3230,403,1.9999681e-4,0.955993,2.6013,164.97,0.0817
3240,405,1.9999675e-4,0.960011,2.6117,162.12,0.0823
3250,406,1.9999675e-4,0.945292,2.5736,139.07,0.0911
3260,407,1.9999672e-4,0.919951,2.5092,128.43,0.0948
3270,408,1.9999672e-4,0.901250,2.4627,138.26,0.0866
3280,410,1.9999666e-4,0.934123,2.5450,167.02,0.0794
3290,411,1.9999666e-4,0.908817,2.4814,137.79,0.0942
3300,412,1.9999666e-4,0.907967,2.4793,138.97,0.0890
3310,413,1.9999663e-4,0.979634,2.6635,202.70,0.1175
3320,415,1.999966e-4,0.922604,2.5158,148.83,0.0863
3330,416,1.999966e-4,0.931855,2.5392,134.09,0.0938
3340,417,1.9999658e-4,1.011288,2.7491,138.32,0.0895
3350,418,1.9999655e-4,0.980848,2.6667,149.24,0.0865
3360,420,1.9999652e-4,0.899560,2.4585,134.65,0.0921
3370,421,1.9999652e-4,0.865680,2.3766,122.79,0.0991
3380,422,1.9999649e-4,0.862603,2.3693,115.97,0.0987
3390,423,1.9999646e-4,0.887992,2.4302,150.83,0.0877
3400,425,1.9999643e-4,0.908084,2.4796,162.79,0.0824
3410,426,1.9999643e-4,0.875773,2.4007,182.04,0.1394
3420,427,1.999964e-4,0.853152,2.3470,125.73,0.0969
3430,428,1.999964e-4,0.922326,2.5151,134.85,0.0922
3440,430,1.9999634e-4,0.857933,2.3583,133.03,0.0938
3450,431,1.9999634e-4,0.910612,2.4858,139.10,0.0899
3460,432,1.9999631e-4,0.873371,2.3950,132.90,0.0962
3470,433,1.9999631e-4,0.870956,2.3892,134.81,0.0938
3480,435,1.9999626e-4,0.896503,2.4510,151.42,0.0901
3490,436,1.9999626e-4,0.921520,2.5131,133.76,0.0917
3500,437,1.9999623e-4,0.952475,2.5921,154.87,0.0846
3510,438,1.9999623e-4,0.894352,2.4457,197.12,0.1180
3520,440,1.999962e-4,0.950963,2.5882,164.50,0.0844
3530,441,1.9999617e-4,0.899165,2.4576,145.65,0.0911
3540,442,1.9999614e-4,0.872285,2.3924,133.46,0.0933
3550,443,1.9999614e-4,0.995681,2.7066,151.81,0.0869
3560,445,1.9999611e-4,0.884804,2.4225,137.92,0.0895
3570,446,1.9999608e-4,0.873851,2.3961,134.14,0.0933
3580,447,1.9999605e-4,0.804414,2.2354,130.40,0.0947
3590,448,1.9999602e-4,0.837717,2.3111,127.54,0.0993
3600,450,1.9999602e-4,0.930139,2.5349,173.92,0.0857
3610,451,1.99996e-4,0.888198,2.4307,203.38,0.1227
3620,452,1.9999596e-4,0.895951,2.4497,141.45,0.0928
3630,453,1.9999593e-4,0.916603,2.5008,166.06,0.0838
3640,455,1.999959e-4,0.903900,2.4692,151.36,0.0908
3650,456,1.999959e-4,0.883938,2.4204,142.63,0.0911
3660,457,1.9999588e-4,0.918810,2.5063,145.26,0.0894
3670,458,1.9999585e-4,0.892864,2.4421,149.78,0.0844
3680,460,1.9999582e-4,0.887957,2.4302,174.97,0.0823
3690,461,1.9999582e-4,0.886385,2.4263,156.15,0.0846
3700,462,1.9999579e-4,0.836486,2.3082,155.04,0.0855
3710,463,1.9999579e-4,0.836074,2.3073,255.01,0.1886
3720,465,1.9999573e-4,0.839972,2.3163,132.39,0.0968
3730,466,1.999957e-4,0.877794,2.4056,176.45,0.0772
3740,467,1.999957e-4,0.948003,2.5806,133.38,0.0914
3750,468,1.9999567e-4,0.893397,2.4434,158.39,0.0839
3760,470,1.9999564e-4,0.832451,2.2989,136.04,0.0933
3770,471,1.9999561e-4,0.884074,2.4207,136.01,0.0920
3780,472,1.9999561e-4,0.853575,2.3480,153.54,0.0895
3790,473,1.9999559e-4,0.819140,2.2685,130.59,0.0927
3800,475,1.9999556e-4,0.868838,2.3841,136.66,0.0938
3810,476,1.9999553e-4,0.941062,2.5627,349.28,0.2243
3820,477,1.9999553e-4,0.886315,2.4262,155.83,0.0837
3830,478,1.999955e-4,0.948399,2.5816,143.18,0.0887
3840,480,1.9999544e-4,0.904223,2.4700,147.75,0.0876
3850,481,1.9999544e-4,0.916518,2.5006,143.81,0.0889
3860,482,1.9999541e-4,0.822149,2.2754,143.55,0.0865
3870,483,1.9999541e-4,0.879827,2.4105,135.02,0.0944
3880,485,1.9999535e-4,0.888022,2.4303,142.64,0.0933
3890,486,1.9999535e-4,0.853955,2.3489,144.91,0.0926
3900,487,1.9999532e-4,0.770010,2.1598,141.03,0.0944
3910,488,1.999953e-4,0.810174,2.2483,514.02,0.3176
3920,490,1.9999527e-4,0.815736,2.2608,145.41,0.0931
3930,491,1.9999524e-4,0.914077,2.4945,144.63,0.0898
3940,492,1.9999521e-4,0.821484,2.2739,149.96,0.0919
3950,493,1.9999521e-4,0.919737,2.5086,152.84,0.0842
3960,495,1.9999515e-4,0.904369,2.4704,151.55,0.0885
3970,496,1.9999515e-4,0.867838,2.3818,151.84,0.0852
3980,497,1.9999512e-4,0.870887,2.3890,159.16,0.0842
3990,498,1.9999512e-4,0.918590,2.5058,151.75,0.0867
4000,500,1.9999506e-4,0.830361,2.2941,136.25,0.0929
4010,501,1.9999503e-4,0.839000,2.3141,199.52,0.1180
4020,502,1.9999503e-4,0.868103,2.3824,155.82,0.0847
4030,503,1.99995e-4,0.785352,2.1932,139.72,0.0908
4040,505,1.9999497e-4,0.869069,2.3847,129.89,0.0924
4050,506,1.9999495e-4,0.847322,2.3334,170.20,0.0820
4060,507,1.9999492e-4,0.752580,2.1225,94.21,0.0704
4070,508,1.9999492e-4,0.949965,2.5856,134.67,0.0807
4080,510,1.9999489e-4,0.836055,2.3072,138.85,0.0965
4090,511,1.9999486e-4,0.819652,2.2697,144.57,0.0931
4100,512,1.9999483e-4,0.876234,2.4018,135.78,0.0916
4110,513,1.999948e-4,0.872727,2.3934,209.79,0.1228
4120,515,1.9999477e-4,0.757543,2.1330,131.50,0.1000
4130,516,1.9999474e-4,0.863334,2.3711,146.60,0.0883
4140,517,1.9999471e-4,0.883303,2.4189,155.48,0.0847
4150,518,1.9999471e-4,0.843417,2.3243,150.16,0.0876
4160,520,1.9999465e-4,0.878764,2.4079,133.76,0.0967
4170,521,1.9999463e-4,0.815298,2.2599,136.39,0.0966
4180,522,1.9999463e-4,0.828552,2.2900,163.58,0.0870
4190,523,1.999946e-4,0.899643,2.4587,135.84,0.0963
4200,525,1.9999457e-4,0.877832,2.4057,145.36,0.0890
4210,526,1.9999454e-4,0.852022,2.3444,193.34,0.1243
4220,527,1.9999451e-4,0.790569,2.2047,121.78,0.0958
4230,528,1.9999451e-4,0.804108,2.2347,147.55,0.0879
4240,530,1.9999445e-4,0.870517,2.3881,136.92,0.0906
4250,531,1.9999442e-4,0.869637,2.3860,142.23,0.0900
4260,532,1.9999442e-4,0.801871,2.2297,175.64,0.0840
4270,533,1.9999439e-4,0.791574,2.2069,135.38,0.0980
