step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
1770,1770,9.9014615e-5,1.444953,4.2417,2994.98,1.6910,6.082145
1780,1780,9.90035e-5,1.325992,3.7659,3080.22,1.6869,5.598687
1790,1790,9.8992314e-5,1.283855,3.6105,2405.43,1.6885,5.304511
1800,1800,9.898107e-5,1.266449,3.5482,2381.23,1.6854,5.385067
1810,1810,9.896977e-5,1.333580,3.7946,2507.01,1.6792,5.755111
1820,1820,9.89584e-5,1.329005,3.7773,2803.55,1.6796,5.501772
1830,1830,9.894698e-5,1.389269,4.0119,2754.02,1.6814,5.820638
1840,1840,9.893549e-5,1.395504,4.0370,2695.24,1.6843,6.052881
1850,1850,9.892394e-5,1.352059,3.8654,2879.59,1.6871,5.963580
1860,1860,9.891233e-5,1.267073,3.5504,3129.41,1.6935,5.061034
1870,1870,9.890065e-5,1.347083,3.8462,2427.67,1.6847,5.748548
1880,1880,9.888892e-5,1.293964,3.6472,2531.57,1.6788,5.311462
1890,1890,9.887712e-5,1.209589,3.3521,2277.68,1.6845,4.909339
1900,1900,9.886527e-5,1.292644,3.6424,2648.86,1.6849,5.441953
1910,1910,9.885335e-5,1.296226,3.6555,2505.04,1.6834,5.406592
1920,1920,9.884137e-5,1.373437,3.9489,2860.36,1.6862,5.808727
1930,1930,9.8829325e-5,1.322965,3.7545,2551.83,1.6800,5.532563
1940,1940,9.8817225e-5,1.314397,3.7225,2981.43,1.6841,5.506341
1950,1950,9.880506e-5,1.262007,3.5325,2458.44,1.6889,5.316854
1960,1960,9.8792836e-5,1.222707,3.3964,2629.12,1.6860,5.169765
1970,1970,9.8780554e-5,1.296325,3.6558,2802.57,1.6929,5.497142
1980,1980,9.87682e-5,1.285529,3.6166,2682.80,1.6939,5.387253
1990,1990,9.8755794e-5,1.292270,3.6410,2839.91,1.6898,5.322045
2000,2000,9.874332e-5,1.247788,3.4826,2570.38,1.6883,5.143019
2010,2010,9.8730794e-5,1.344238,3.8353,2582.67,1.6949,5.752307
2020,2020,9.87182e-5,1.359071,3.8926,2667.09,1.6807,5.857431
2030,2030,9.870555e-5,1.363260,3.9089,2498.68,1.6895,5.802765
2040,2040,9.8692835e-5,1.251015,3.4939,2909.10,1.6978,5.308099
2050,2050,9.868005e-5,1.260760,3.5281,2200.86,1.6899,5.215390
2060,2060,9.866722e-5,1.312904,3.7170,3129.28,1.6915,5.637370
2070,2070,9.8654324e-5,1.245694,3.4753,2497.27,1.6886,5.232882
2080,2080,9.8641365e-5,1.258613,3.5205,2287.51,1.6994,5.077739
2090,2090,9.862835e-5,1.259797,3.5247,2525.02,1.6858,5.328948
2100,2100,9.861526e-5,1.244467,3.4711,3836.14,1.7016,5.227512
2110,2110,9.860212e-5,1.294545,3.6493,2926.90,1.6861,5.243718
2120,2120,9.858892e-5,1.202987,3.3300,3262.92,1.6962,4.955960
2130,2130,9.8575656e-5,1.293008,3.6437,2663.35,1.6885,5.467155
2140,2140,9.856233e-5,1.218597,3.3824,3343.82,1.6936,4.989358
2150,2150,9.8548946e-5,1.266194,3.5473,2997.11,1.6921,5.169979
2160,2160,9.85355e-5,1.283620,3.6097,2403.99,1.6956,5.590491
2170,2170,9.8521996e-5,1.267366,3.5515,2442.49,1.6982,5.364619
2180,2180,9.850842e-5,1.264550,3.5415,2857.60,1.6831,5.347604
2190,2190,9.849479e-5,1.327488,3.7716,3687.39,1.6876,5.637901
2200,2200,9.8481105e-5,1.246849,3.4794,2727.88,1.6882,5.146415
2210,2210,9.846736e-5,1.204980,3.3367,2296.79,1.6896,5.048731
2220,2220,9.845354e-5,1.305556,3.6897,2629.58,1.6939,5.501907
2230,2230,9.843967e-5,1.226161,3.4081,3297.45,1.6841,4.996915
2240,2240,9.842574e-5,1.244720,3.4720,2400.74,1.6915,5.334925
2250,2250,9.841174e-5,1.269898,3.5605,2386.73,1.6865,5.359332
2260,2260,9.839769e-5,1.185346,3.2718,2230.33,1.6970,4.910138
2270,2270,9.838358e-5,1.172910,3.2314,2381.61,1.6988,4.916875
2280,2280,9.83694e-5,1.239317,3.4533,2770.77,1.6933,5.237722
2290,2290,9.8355165e-5,1.226808,3.4103,2200.84,1.6859,5.118474
2300,2300,9.834087e-5,1.195922,3.3066,2559.49,1.6940,5.128431
2310,2310,9.8326505e-5,1.245705,3.4754,2547.65,1.6951,5.222505
2320,2320,9.831209e-5,1.294341,3.6486,2474.08,1.6845,5.637740
2330,2330,9.829762e-5,1.214908,3.3700,2789.27,1.6887,4.968400
2340,2340,9.8283075e-5,1.311478,3.7117,2892.56,1.6922,5.386156
2350,2350,9.826848e-5,1.178296,3.2488,2287.99,1.7042,4.971055
2360,2360,9.825382e-5,1.280677,3.5991,2268.02,1.6883,5.318602
2370,2370,9.82391e-5,1.295722,3.6536,3099.39,1.6902,5.454585
2380,2380,9.822432e-5,1.258618,3.5206,2527.23,1.6813,5.304534
2390,2390,9.820948e-5,1.240749,3.4582,2420.52,1.6884,5.316253
2400,2400,9.819458e-5,1.222862,3.3969,2567.43,1.6981,4.952740
2410,2410,9.817962e-5,1.154075,3.1711,2166.45,1.6945,4.836627
2420,2420,9.816459e-5,1.287854,3.6250,3335.81,1.6845,5.303426
2430,2430,9.814952e-5,1.205294,3.3377,3072.16,1.6939,4.996898
2440,2440,9.813437e-5,1.188105,3.2809,2609.49,1.6893,5.054314
2450,2450,9.811917e-5,1.271413,3.5659,4410.26,1.6937,5.230924
2460,2460,9.810391e-5,1.162480,3.1979,2367.60,1.6897,4.705869
2470,2470,9.808859e-5,1.153792,3.1702,2411.16,1.6969,4.712018
2480,2480,9.80732e-5,1.241007,3.4591,2760.75,1.6878,5.285744
2490,2490,9.805776e-5,1.177253,3.2454,2384.32,1.7059,4.954545
2500,2500,9.8042256e-5,1.250548,3.4923,2418.63,1.6917,5.407012
2510,2510,9.802669e-5,1.192471,3.2952,3394.44,1.6933,5.035035
2520,2520,9.801107e-5,1.189147,3.2843,2313.38,1.6991,4.989376
2530,2530,9.799539e-5,1.185686,3.2729,2290.90,1.6872,4.987723
2540,2540,9.7979646e-5,1.202474,3.3283,2596.62,1.6917,5.083589
2550,2550,9.796384e-5,1.185007,3.2707,2831.96,1.6907,5.021811
2560,2560,9.794798e-5,1.212852,3.3631,3113.87,1.6968,5.213500
2570,2570,9.793206e-5,1.207239,3.3442,2666.32,1.6956,4.937455
2580,2580,9.7916076e-5,1.229657,3.4201,2411.75,1.7004,4.994977
2590,2590,9.790003e-5,1.127690,3.0885,2441.95,1.6935,4.729828
2600,2600,9.788393e-5,1.181566,3.2595,2983.69,1.6850,4.814044
2610,2610,9.786777e-5,1.191423,3.2918,2510.11,1.6928,5.025115
2620,2620,9.7851545e-5,1.259837,3.5248,3392.59,1.6928,5.340866
2630,2630,9.783526e-5,1.198925,3.3165,2596.89,1.6839,5.140473
2640,2640,9.781893e-5,1.157284,3.1813,2447.70,1.6892,4.882366
2650,2650,9.780252e-5,1.236595,3.4439,2439.56,1.6902,5.408510
2660,2660,9.778606e-5,1.180075,3.2546,2806.36,1.6922,5.102997
2670,2670,9.776954e-5,1.201446,3.3249,2237.64,1.6846,5.085926
2680,2680,9.7752956e-5,1.152200,3.1651,2577.20,1.6863,4.839209
2690,2690,9.7736316e-5,1.295059,3.6512,2980.29,1.6887,5.492593
2700,2700,9.771962e-5,1.149528,3.1567,2547.49,1.7003,4.903400
2710,2710,9.770286e-5,1.230258,3.4221,3115.12,1.6951,4.938165
2720,2720,9.768604e-5,1.271114,3.5648,2601.20,1.6801,5.387321
2730,2730,9.766916e-5,1.208469,3.3484,2865.74,1.6871,4.919341
2740,2740,9.765222e-5,1.156138,3.1776,2283.78,1.6917,4.901645
2750,2750,9.763523e-5,1.227448,3.4125,3107.62,1.6885,5.120803
2760,2760,9.761817e-5,1.144074,3.1395,2245.74,1.6887,4.833867
2770,2770,9.7601056e-5,1.152520,3.1662,2929.04,1.6896,4.739655
2780,2780,9.7583885e-5,1.226848,3.4105,3000.55,1.6899,5.228574
2790,2790,9.756665e-5,1.203299,3.3311,2551.45,1.6893,5.211289
2800,2800,9.754935e-5,1.087799,2.9677,2179.64,1.6853,4.386344
2810,2810,9.7532e-5,1.180928,3.2574,3472.29,1.6853,4.800184
