step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
11700,1462,9.99865e-5,0.667240,1.9489,35.44,0.0228,3.460891
11800,1475,9.998625e-5,0.676583,1.9671,35.24,0.0236,3.546906
11900,1487,9.9986035e-5,0.677932,1.9698,34.80,0.0230,3.535951
12000,1500,9.998579e-5,0.682768,1.9793,35.20,0.0223,3.566393
12100,1512,9.9985555e-5,0.653994,1.9232,38.02,0.0240,3.358586
12200,1525,9.998531e-5,0.661582,1.9379,35.84,0.0232,3.459715
12300,1537,9.9985074e-5,0.683664,1.9811,36.15,0.0219,3.569813
12400,1550,9.998483e-5,0.692347,1.9984,35.31,0.0232,3.646732
12500,1562,9.9984594e-5,0.689083,1.9919,34.87,0.0224,3.603085
12600,1575,9.998433e-5,0.642926,1.9020,34.61,0.0226,3.353605
12700,1587,9.9984085e-5,0.667615,1.9496,34.37,0.0222,3.480170
12800,1600,9.998384e-5,0.677819,1.9696,35.11,0.0220,3.533682
12900,1612,9.998359e-5,0.663638,1.9418,34.58,0.0225,3.462348
13000,1625,9.998333e-5,0.662401,1.9394,34.73,0.0223,3.451259
13100,1637,9.998308e-5,0.657752,1.9304,38.52,0.0243,3.388509
13200,1650,9.9982804e-5,0.658164,1.9312,35.61,0.0233,3.419743
13300,1662,9.998256e-5,0.675851,1.9657,35.94,0.0232,3.537599
13400,1675,9.998228e-5,0.678439,1.9708,35.04,0.0227,3.545702
13500,1687,9.998202e-5,0.647219,1.9102,35.45,0.0222,3.353812
13600,1700,9.998176e-5,0.654109,1.9234,35.10,0.0236,3.420545
13700,1712,9.9981495e-5,0.672329,1.9588,34.68,0.0216,3.479459
13800,1725,9.9981204e-5,0.672443,1.9590,34.26,0.0217,3.489968
13900,1737,9.998094e-5,0.670515,1.9552,35.53,0.0241,3.531738
14000,1750,9.998065e-5,0.685493,1.9847,35.15,0.0216,3.572918
14100,1762,9.998039e-5,0.645821,1.9076,39.31,0.0242,3.357919
14200,1775,9.99801e-5,0.666452,1.9473,35.36,0.0213,3.458250
14300,1787,9.9979836e-5,0.641341,1.8990,35.97,0.0216,3.330666
14400,1800,9.997953e-5,0.635628,1.8882,35.41,0.0220,3.327600
14500,1812,9.997927e-5,0.628876,1.8755,34.95,0.0243,3.298923
14600,1825,9.997896e-5,0.624388,1.8671,34.70,0.0227,3.209903
14700,1837,9.9978686e-5,0.644717,1.9054,34.65,0.0240,3.389601
14800,1850,9.997838e-5,0.637561,1.8919,34.63,0.0227,3.326346
14900,1862,9.9978104e-5,0.646047,1.9080,36.43,0.0216,3.365565
15000,1875,9.99778e-5,0.651868,1.9191,38.33,0.0234,3.393049
15100,1887,9.997751e-5,0.654465,1.9241,40.72,0.0272,3.439879
15200,1900,9.99772e-5,0.627263,1.8725,35.12,0.0229,3.241214
15300,1912,9.997691e-5,0.628996,1.8757,34.86,0.0217,3.247941
15400,1925,9.997659e-5,0.632791,1.8829,35.19,0.0218,3.304039
15500,1937,9.99763e-5,0.644175,1.9044,35.34,0.0217,3.362643
15600,1950,9.997598e-5,0.651213,1.9179,35.59,0.0212,3.414253
15700,1962,9.997569e-5,0.622762,1.8641,33.94,0.0230,3.247361
15800,1975,9.997537e-5,0.611887,1.8439,34.28,0.0214,3.174754
15900,1987,9.997506e-5,0.644140,1.9043,34.81,0.0213,3.365073
16000,2000,9.997473e-5,0.626045,1.8702,35.12,0.0223,3.276743
16100,2012,9.997444e-5,0.632258,1.8819,38.66,0.0253,3.315787
16200,2025,9.99741e-5,0.628546,1.8749,34.74,0.0222,3.261060
16300,2037,9.99738e-5,0.639983,1.8964,34.70,0.0213,3.322115
16400,2050,9.997346e-5,0.616880,1.8531,35.18,0.0227,3.203991
16500,2062,9.997314e-5,0.619107,1.8573,35.01,0.0223,3.221722
16600,2075,9.997281e-5,0.623907,1.8662,34.44,0.0223,3.247741
16700,2087,9.997249e-5,0.642780,1.9018,35.57,0.0213,3.377182
16800,2100,9.997215e-5,0.589569,1.8032,34.31,0.0232,3.059237
16900,2112,9.997183e-5,0.613446,1.8468,34.83,0.0227,3.189774
17000,2125,9.997148e-5,0.628939,1.8756,34.21,0.0208,3.279139
17100,2137,9.997116e-5,0.598441,1.8193,38.57,0.0259,3.095533
17200,2150,9.997081e-5,0.608170,1.8371,34.31,0.0223,3.166186
17300,2162,9.997048e-5,0.607902,1.8366,36.14,0.0228,3.154555
17400,2175,9.9970115e-5,0.625693,1.8695,34.85,0.0236,3.266980
17500,2187,9.9969795e-5,0.615781,1.8511,35.43,0.0231,3.212490
17600,2200,9.996943e-5,0.626004,1.8701,35.32,0.0224,3.270973
17700,2212,9.99691e-5,0.630250,1.8781,35.36,0.0227,3.306217
17800,2225,9.996873e-5,0.611853,1.8438,34.37,0.0221,3.183830
17900,2237,9.99684e-5,0.612130,1.8444,34.47,0.0237,3.205148
18000,2250,9.9968034e-5,0.614306,1.8484,35.42,0.0220,3.200837
18100,2262,9.9967685e-5,0.612985,1.8459,38.36,0.0258,3.180219
18200,2275,9.996731e-5,0.611737,1.8436,34.95,0.0209,3.183426
18300,2287,9.996697e-5,0.609364,1.8393,35.37,0.0230,3.178518
18400,2300,9.996659e-5,0.617139,1.8536,34.68,0.0218,3.214926
18500,2312,9.9966244e-5,0.588205,1.8008,35.99,0.0237,3.055021
18600,2325,9.9965866e-5,0.598589,1.8195,38.01,0.0241,3.134881
18700,2337,9.99655e-5,0.587162,1.7989,37.25,0.0241,3.050802
18800,2350,9.9965124e-5,0.590419,1.8047,38.77,0.0247,3.057566
18900,2362,9.9964775e-5,0.595081,1.8132,38.10,0.0263,3.097920
19000,2375,9.996438e-5,0.608063,1.8369,39.80,0.0234,3.163832
19100,2387,9.996402e-5,0.607661,1.8361,41.95,0.0260,3.173109
19200,2400,9.9963625e-5,0.593980,1.8112,39.31,0.0254,3.095648
19300,2412,9.996326e-5,0.595893,1.8147,37.87,0.0253,3.089204
19400,2425,9.9962854e-5,0.613799,1.8474,39.36,0.0241,3.184932
19500,2437,9.996249e-5,0.616880,1.8531,39.66,0.0254,3.252269
19600,2450,9.99621e-5,0.614734,1.8492,39.77,0.0244,3.224111
19700,2462,9.996172e-5,0.587745,1.7999,39.07,0.0256,3.046637
19800,2475,9.996131e-5,0.591647,1.8070,38.56,0.0255,3.086090
19900,2487,9.996093e-5,0.583926,1.7931,39.57,0.0254,3.063502
20000,2500,9.9960525e-5,0.587360,1.7992,39.67,0.0254,3.049191
20100,2512,9.996015e-5,0.579227,1.7847,43.17,0.0280,2.991147
20200,2525,9.995974e-5,0.588432,1.8012,38.68,0.0244,3.059173
20300,2537,9.995935e-5,0.575026,1.7772,38.81,0.0255,2.985813
20400,2550,9.9958925e-5,0.596607,1.8159,38.80,0.0250,3.126220
20500,2562,9.9958546e-5,0.588647,1.8015,38.87,0.0245,3.058937
20600,2575,9.9958124e-5,0.575952,1.7788,38.59,0.0246,3.004000
20700,2587,9.995773e-5,0.587227,1.7990,39.11,0.0247,3.061234
20800,2600,9.995731e-5,0.588385,1.8011,38.69,0.0255,3.076236
20900,2612,9.995692e-5,0.614308,1.8484,39.55,0.0246,3.206721
21000,2625,9.995648e-5,0.597657,1.8179,38.82,0.0243,3.134238
21100,2637,9.995609e-5,0.574319,1.7759,44.34,0.0303,2.998140
21200,2650,9.995565e-5,0.582487,1.7905,38.31,0.0244,3.021665
21300,2662,9.995526e-5,0.584456,1.7940,39.67,0.0252,3.057638
21400,2675,9.995481e-5,0.584872,1.7948,39.36,0.0240,3.046681
21500,2687,9.99544e-5,0.581068,1.7879,37.64,0.0252,3.016778
21600,2700,9.995396e-5,0.574150,1.7756,38.97,0.0254,2.984802
21700,2712,9.9953555e-5,0.597138,1.8169,40.09,0.0246,3.146382
21800,2725,9.9953104e-5,0.594868,1.8128,37.91,0.0259,3.104447
21900,2737,9.99527e-5,0.590236,1.8044,38.79,0.0249,3.071202
22000,2750,9.9952245e-5,0.572172,1.7721,39.05,0.0243,2.978043
22100,2762,9.995182e-5,0.596600,1.8159,41.90,0.0277,3.106229
22200,2775,9.995137e-5,0.576348,1.7795,37.93,0.0262,3.049589
22300,2787,9.995095e-5,0.576824,1.7804,38.66,0.0249,3.001690
22400,2800,9.9950485e-5,0.568532,1.7657,38.54,0.0267,2.962623
22500,2812,9.995006e-5,0.582185,1.7899,39.44,0.0244,3.025986
22600,2825,9.99496e-5,0.566022,1.7612,39.76,0.0262,2.954905
22700,2837,9.9949175e-5,0.581565,1.7888,39.80,0.0246,3.043245
22800,2850,9.994871e-5,0.568582,1.7658,40.08,0.0245,2.949091
22900,2862,9.994827e-5,0.573916,1.7752,38.96,0.0260,2.994874
23000,2875,9.994781e-5,0.562044,1.7543,38.37,0.0254,2.919591
23100,2887,9.994737e-5,0.574004,1.7754,42.03,0.0257,3.009956
23200,2900,9.994689e-5,0.579906,1.7859,38.69,0.0262,3.042046
23300,2912,9.9946454e-5,0.589271,1.8027,39.18,0.0252,3.078873
23400,2925,9.994597e-5,0.571777,1.7714,39.80,0.0252,2.973716
23500,2937,9.994552e-5,0.544206,1.7232,39.49,0.0242,2.819829
23600,2950,9.994504e-5,0.567430,1.7637,39.16,0.0248,2.963073
23700,2962,9.994459e-5,0.566416,1.7619,39.52,0.0247,2.972582
23800,2975,9.994411e-5,0.577168,1.7810,40.04,0.0240,3.016542
23900,2987,9.994366e-5,0.582516,1.7905,39.81,0.0242,3.048783
24000,3000,9.9943165e-5,0.584825,1.7947,39.44,0.0241,3.033972
24100,3012,9.9942714e-5,0.560601,1.7517,41.57,0.0274,2.911759
24200,3025,9.994222e-5,0.568222,1.7651,39.03,0.0250,2.957103
24300,3037,9.994175e-5,0.572468,1.7726,39.02,0.0257,2.973671
24400,3050,9.994126e-5,0.553347,1.7391,39.03,0.0249,2.862601
24500,3062,9.994079e-5,0.574908,1.7770,39.08,0.0253,3.023479
24600,3075,9.9940284e-5,0.560886,1.7522,39.81,0.0244,2.925426
24700,3087,9.993982e-5,0.567639,1.7641,39.20,0.0257,2.975998
24800,3100,9.993931e-5,0.559698,1.7501,38.03,0.0262,2.912750
24900,3112,9.993884e-5,0.573088,1.7737,39.40,0.0238,2.977240
25000,3125,9.9938334e-5,0.551487,1.7358,35.90,0.0242,2.880105
25100,3137,9.993785e-5,0.558721,1.7484,42.60,0.0279,2.904309
25200,3150,9.9937344e-5,0.555148,1.7422,39.06,0.0264,2.891645
25300,3162,9.9936864e-5,0.547681,1.7292,38.19,0.0259,2.847149
25400,3175,9.993634e-5,0.571237,1.7705,39.60,0.0251,2.988884
25500,3187,9.993586e-5,0.566330,1.7618,38.92,0.0254,2.954277
25600,3200,9.9935336e-5,0.550851,1.7347,39.01,0.0248,2.872619
25700,3212,9.9934856e-5,0.568559,1.7657,40.04,0.0246,2.980123
25800,3225,9.993432e-5,0.552454,1.7375,39.04,0.0241,2.874282
25900,3237,9.993384e-5,0.548660,1.7309,37.52,0.0244,2.827677
26000,3250,9.99333e-5,0.567070,1.7631,39.70,0.0243,2.967299
26100,3262,9.9932804e-5,0.544685,1.7241,42.29,0.0288,2.841498
26200,3275,9.9932266e-5,0.576638,1.7800,40.10,0.0249,2.996539
26300,3287,9.993177e-5,0.554075,1.7403,39.04,0.0262,2.905951
26400,3300,9.993123e-5,0.566676,1.7624,39.95,0.0239,2.952899
26500,3312,9.993074e-5,0.560866,1.7522,40.07,0.0248,2.925652
26600,3325,9.9930185e-5,0.553334,1.7390,38.84,0.0246,2.868407
26700,3337,9.992969e-5,0.569691,1.7677,39.70,0.0237,2.995516
26800,3350,9.992914e-5,0.551136,1.7352,37.54,0.0251,2.881531
26900,3362,9.992863e-5,0.553042,1.7385,37.81,0.0245,2.884988
27000,3375,9.9928075e-5,0.543967,1.7228,38.57,0.0252,2.848097
27100,3387,9.9927565e-5,0.554840,1.7417,63.78,0.0425,2.900549
27200,3400,9.9927e-5,0.566850,1.7627,42.38,0.0258,2.970562
27300,3412,9.992649e-5,0.550412,1.7340,38.43,0.0255,2.892601
27400,3425,9.992592e-5,0.555792,1.7433,38.72,0.0246,2.896281
27500,3437,9.99254e-5,0.533609,1.7051,37.86,0.0242,2.760474
27600,3450,9.9924844e-5,0.532643,1.7034,37.57,0.0260,2.774604
27700,3462,9.992432e-5,0.540681,1.7172,37.94,0.0244,2.799398
27800,3475,9.992375e-5,0.554884,1.7417,38.16,0.0256,2.895339
27900,3487,9.9923214e-5,0.529290,1.6977,38.40,0.0243,2.743033
28000,3500,9.992265e-5,0.537968,1.7125,39.12,0.0260,2.810250
28100,3512,9.992211e-5,0.551912,1.7366,42.33,0.0264,2.902335
28200,3525,9.992154e-5,0.561348,1.7530,38.75,0.0245,2.936650
28300,3537,9.9921e-5,0.542720,1.7207,38.86,0.0256,2.863605
28400,3550,9.992042e-5,0.540212,1.7164,38.85,0.0241,2.805753
28500,3562,9.991988e-5,0.549181,1.7318,39.54,0.0238,2.873197
28600,3575,9.99193e-5,0.537384,1.7115,38.36,0.0242,2.798662
28700,3587,9.991875e-5,0.542096,1.7196,38.71,0.0247,2.782302
28800,3600,9.9918165e-5,0.523362,1.6877,38.53,0.0243,2.722000
28900,3612,9.991761e-5,0.559671,1.7501,39.40,0.0247,2.935646
29000,3625,9.991703e-5,0.546683,1.7275,38.83,0.0251,2.844825
29100,3637,9.991648e-5,0.539648,1.7154,43.75,0.0275,2.839313
29200,3650,9.991588e-5,0.529717,1.6985,40.01,0.0251,2.768424
29300,3662,9.991531e-5,0.550045,1.7333,39.44,0.0256,2.874475
29400,3675,9.9914716e-5,0.544276,1.7234,39.10,0.0246,2.844331
29500,3687,9.991416e-5,0.519745,1.6816,38.48,0.0246,2.698090
29600,3700,9.991355e-5,0.534709,1.7070,39.20,0.0244,2.787095
29700,3712,9.9912984e-5,0.538433,1.7133,38.94,0.0254,2.803958
29800,3725,9.991239e-5,0.539228,1.7147,39.05,0.0248,2.790756
29900,3737,9.991182e-5,0.520573,1.6830,38.86,0.0261,2.694336
30000,3750,9.991121e-5,0.518306,1.6792,38.73,0.0258,2.687115
30100,3762,9.991064e-5,0.526241,1.6926,62.45,0.0400,2.720216
30200,3775,9.9910016e-5,0.540915,1.7176,58.52,0.0395,2.817963
