step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2100,525,2.9999187e-4,1.429018,4.1746,572.29,0.1062
2110,527,2.9999178e-4,1.348246,3.8507,793.15,0.1178
2120,530,2.999917e-4,1.319516,3.7416,530.94,0.1012
2130,532,2.9999163e-4,1.320506,3.7453,452.74,0.0994
2140,535,2.9999155e-4,1.156154,3.1777,578.26,0.0875
2150,537,2.999915e-4,1.351703,3.8640,482.41,0.1033
2160,540,2.999914e-4,1.302957,3.6802,552.82,0.1018
2170,542,2.999913e-4,1.350790,3.8605,655.56,0.1055
2180,545,2.9999122e-4,1.303650,3.6827,653.24,0.0980
2190,547,2.9999117e-4,1.485604,4.4176,421.25,0.1076
2200,550,2.9999108e-4,1.257072,3.5151,591.00,0.0959
2210,552,2.99991e-4,1.297111,3.6587,755.31,0.1196
2220,555,2.999909e-4,1.364675,3.9145,551.25,0.1046
2230,557,2.9999082e-4,1.404133,4.0720,598.42,0.1002
2240,560,2.9999073e-4,1.380103,3.9753,529.76,0.1020
2250,562,2.9999067e-4,1.327239,3.7706,565.17,0.1041
2260,565,2.9999056e-4,1.386517,4.0009,647.31,0.1027
2270,567,2.999905e-4,1.262383,3.5338,573.95,0.1032
2280,570,2.9999038e-4,1.237143,3.4458,689.03,0.0953
2290,572,2.9999032e-4,1.146000,3.1456,558.94,0.0938
2300,575,2.9999024e-4,1.306271,3.6924,515.29,0.1041
