step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
1140,570,9.4999996e-5,1.678846,5.3594,228.34,0.0174,10.844084
1150,575,9.5833326e-5,1.618459,5.0453,234.06,0.0169,10.694701
1160,580,9.666666e-5,1.673709,5.3319,190.38,0.0181,11.198038
1170,585,9.75e-5,1.672376,5.3248,147.87,0.0191,10.588442
1180,590,9.833333e-5,1.675691,5.3425,135.67,0.0195,10.789357
1190,595,9.916667e-5,1.660385,5.2613,154.50,0.0186,10.854764
1200,600,9.999977e-5,1.645358,5.1829,162.26,0.0196,10.518457
1210,605,9.999977e-5,1.693767,5.4399,185.20,0.0194,11.102598
1220,610,9.999977e-5,1.625086,5.0789,233.12,0.0172,10.852815
1230,615,9.999977e-5,1.639631,5.1533,144.80,0.0189,10.696833
1240,620,9.999977e-5,1.676623,5.3475,261.34,0.0186,10.380545
1250,625,9.999976e-5,1.767590,5.8567,118.79,0.0202,11.478160
1260,630,9.999976e-5,1.613968,5.0227,227.22,0.0176,10.576639
1270,635,9.999976e-5,1.716391,5.5644,204.54,0.0185,10.853695
1280,640,9.999974e-5,1.636281,5.1360,131.30,0.0196,10.590826
1290,645,9.999974e-5,1.653647,5.2260,209.53,0.0185,10.313525
1300,650,9.999974e-5,1.607745,4.9915,136.88,0.0204,9.877520
1310,655,9.999973e-5,1.605362,4.9797,247.28,0.0167,10.492998
1320,660,9.999973e-5,1.662934,5.2748,188.14,0.0189,10.648939
1330,665,9.999973e-5,1.632342,5.1158,113.13,0.0200,10.515085
1340,670,9.999973e-5,1.601977,4.9628,117.18,0.0193,10.611072
1350,675,9.999973e-5,1.633169,5.1201,164.22,0.0187,10.488829
1360,680,9.9999714e-5,1.523485,4.5882,210.41,0.0172,10.172596
1370,685,9.9999714e-5,1.491672,4.4445,181.51,0.0185,9.617702
1380,690,9.9999714e-5,1.624426,5.0755,122.52,0.0191,10.731349
1390,695,9.99997e-5,1.523423,4.5879,239.74,0.0185,9.671269
1400,700,9.99997e-5,1.636594,5.1376,82.91,0.0219,10.524324
1410,705,9.99997e-5,1.535056,4.6416,118.65,0.0202,9.667255
1420,710,9.9999685e-5,1.620863,5.0575,143.13,0.0195,10.193034
1430,715,9.9999685e-5,1.609767,5.0016,209.39,0.0183,10.050145
1440,720,9.9999685e-5,1.549919,4.7111,113.59,0.0204,9.838568
1450,725,9.9999685e-5,1.532062,4.6277,157.01,0.0197,9.664381
1460,730,9.999967e-5,1.567236,4.7934,155.10,0.0192,9.899559
1470,735,9.999967e-5,1.523538,4.5884,248.08,0.0184,9.861127
1480,740,9.999967e-5,1.581816,4.8638,223.62,0.0182,9.814919
1490,745,9.9999656e-5,1.526242,4.6009,188.00,0.0179,9.497119
1500,750,9.9999656e-5,1.554223,4.7314,191.86,0.0174,9.960413
1510,755,9.999964e-5,1.520518,4.5746,150.30,0.0178,9.668383
1520,760,9.999964e-5,1.525187,4.5960,72.34,0.0211,10.144078
1530,765,9.999964e-5,1.512170,4.5366,152.56,0.0175,10.172073
1540,770,9.999964e-5,1.530902,4.6223,245.00,0.0167,9.992695
1550,775,9.999963e-5,1.533479,4.6343,187.68,0.0175,9.743979
1560,780,9.999963e-5,1.528301,4.6103,93.04,0.0205,9.705023
