step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1830,457,9.999794e-5,1.594057,4.9237,618.49,0.1032
1840,460,9.999791e-5,1.689117,5.4147,546.09,0.1053
1850,462,9.9997895e-5,1.516077,4.5543,534.05,0.0972
1860,465,9.9997866e-5,1.487822,4.4274,664.78,0.0914
1870,467,9.999785e-5,1.553172,4.7264,502.35,0.1033
1880,470,9.999782e-5,1.502220,4.4916,570.88,0.0984
1890,472,9.999781e-5,1.682161,5.3772,612.10,0.1009
1900,475,9.999778e-5,1.615804,5.0319,493.54,0.1061
1910,477,9.9997764e-5,1.619878,5.0525,714.72,0.1284
1920,480,9.999772e-5,1.647217,5.1925,604.80,0.0981
1930,482,9.9997706e-5,1.596292,4.9347,594.00,0.0992
1940,485,9.999768e-5,1.582285,4.8661,533.06,0.0970
1950,487,9.999766e-5,1.566602,4.7903,531.25,0.1032
1960,490,9.999763e-5,1.599748,4.9518,536.09,0.1020
1970,492,9.9997604e-5,1.576114,4.8361,552.95,0.0988
1980,495,9.9997575e-5,1.493290,4.4517,514.36,0.0992
1990,497,9.999756e-5,1.583886,4.8739,711.34,0.0974
2000,500,9.999753e-5,1.469597,4.3475,603.23,0.0944
2010,502,9.999752e-5,1.429741,4.1776,748.57,0.1101
2020,505,9.999749e-5,1.458108,4.2978,560.16,0.0947
2030,507,9.999746e-5,1.512820,4.5395,621.92,0.0966
2040,510,9.999744e-5,1.511881,4.5353,529.59,0.1007
2050,512,9.9997415e-5,1.556268,4.7411,437.12,0.1090
2060,515,9.9997385e-5,1.615535,5.0306,523.34,0.1022
2070,517,9.9997356e-5,1.536549,4.6485,456.60,0.1047
2080,520,9.999733e-5,1.595475,4.9307,500.10,0.1006
2090,522,9.999731e-5,1.517075,4.5589,544.48,0.1007
2100,525,9.999728e-5,1.628005,5.0937,568.75,0.1055
2110,527,9.9997254e-5,1.539442,4.6620,795.21,0.1181
2120,530,9.9997225e-5,1.526033,4.5999,532.65,0.1015
2130,532,9.999721e-5,1.548135,4.7027,452.47,0.0994
2140,535,9.999718e-5,1.409373,4.0934,577.35,0.0874
2150,537,9.999715e-5,1.562871,4.7725,480.79,0.1029
2160,540,9.999712e-5,1.529522,4.6160,551.61,0.1015
