step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2380,297,9.999913e-5,1.572156,4.8170,132.02,0.0137
2390,298,9.999912e-5,1.565678,4.7859,178.82,0.0123
2400,300,9.999912e-5,1.632949,5.1189,141.57,0.0132
2410,301,9.999912e-5,1.526585,4.6024,404.93,0.0273
2420,302,9.99991e-5,1.593492,4.9209,102.76,0.0141
2430,303,9.999909e-5,1.645495,5.1836,175.22,0.0131
2440,305,9.999909e-5,1.625185,5.0794,149.15,0.0134
2450,306,9.999907e-5,1.569198,4.8028,207.66,0.0125
2460,307,9.999907e-5,1.637201,5.1408,96.25,0.0146
2470,308,9.999907e-5,1.632461,5.1165,129.11,0.0135
2480,310,9.999906e-5,1.541490,4.6715,99.59,0.0145
2490,311,9.9999044e-5,1.617921,5.0426,98.53,0.0144
2500,312,9.9999044e-5,1.584969,4.8791,112.25,0.0142
2510,313,9.999903e-5,1.614695,5.0264,374.15,0.0337
2520,315,9.999903e-5,1.549239,4.7079,102.49,0.0150
2530,316,9.9999015e-5,1.560253,4.7600,214.42,0.0127
2540,317,9.9999015e-5,1.621246,5.0594,96.97,0.0146
2550,318,9.9999e-5,1.586795,4.8881,153.86,0.0129
2560,320,9.9998986e-5,1.625391,5.0804,109.22,0.0139
2570,321,9.9998986e-5,1.598604,4.9461,160.27,0.0131
2580,322,9.999897e-5,1.560138,4.7595,149.61,0.0132
2590,323,9.999897e-5,1.596439,4.9354,94.29,0.0147
2600,325,9.999896e-5,1.528089,4.6094,121.68,0.0138
2610,326,9.999894e-5,1.547613,4.7002,332.53,0.0403
2620,327,9.999894e-5,1.521045,4.5770,98.31,0.0144
2630,328,9.999894e-5,1.613866,5.0222,126.17,0.0146
2640,330,9.999893e-5,1.547697,4.7006,121.69,0.0143
2650,331,9.999891e-5,1.532319,4.6289,121.03,0.0150
2660,332,9.999891e-5,1.600892,4.9575,120.76,0.0152
2670,333,9.999891e-5,1.753549,5.7751,208.68,0.0129
2680,335,9.99989e-5,1.551453,4.7183,178.55,0.0124
2690,336,9.9998884e-5,1.546767,4.6963,139.75,0.0133
2700,337,9.9998884e-5,1.515516,4.5518,117.17,0.0138
2710,338,9.999887e-5,1.652287,5.2189,403.41,0.0281
2720,340,9.999887e-5,1.602871,4.9673,138.46,0.0137
2730,341,9.9998855e-5,1.594816,4.9274,233.00,0.0128
2740,342,9.999884e-5,1.554061,4.7306,98.65,0.0149
2750,343,9.999884e-5,1.510915,4.5309,140.04,0.0127
2760,345,9.9998826e-5,1.536666,4.6491,123.29,0.0144
2770,346,9.9998826e-5,1.509888,4.5262,131.21,0.0139
2780,347,9.999881e-5,1.503196,4.4960,154.25,0.0136
2790,348,9.999881e-5,1.560839,4.7628,102.38,0.0148
2800,350,9.999878e-5,1.550011,4.7115,122.09,0.0143
2810,351,9.999878e-5,1.583072,4.8699,365.97,0.0329
2820,352,9.999878e-5,1.499140,4.4778,104.18,0.0139
2830,353,9.999877e-5,1.520639,4.5751,108.82,0.0143
2840,355,9.999875e-5,1.520606,4.5750,115.13,0.0145
2850,356,9.999875e-5,1.569324,4.8034,98.58,0.0160
2860,357,9.999874e-5,1.475809,4.3746,147.11,0.0138
2870,358,9.999874e-5,1.536997,4.6506,234.49,0.0121
2880,360,9.9998724e-5,1.477224,4.3808,133.04,0.0135
2890,361,9.999871e-5,1.508814,4.5214,135.30,0.0135
2900,362,9.999871e-5,1.616161,5.0337,136.04,0.0140
2910,363,9.999871e-5,1.518652,4.5661,382.54,0.0305
2920,365,9.999868e-5,1.476184,4.3762,120.33,0.0140
2930,366,9.999868e-5,1.555339,4.7367,93.98,0.0151
2940,367,9.9998666e-5,1.536278,4.6473,139.68,0.0139
2950,368,9.9998666e-5,1.552858,4.7250,126.92,0.0141
2960,370,9.999865e-5,1.580601,4.8579,165.50,0.0130
2970,371,9.999864e-5,1.497964,4.4726,142.10,0.0133
2980,372,9.999864e-5,1.521863,4.5808,119.17,0.0134
2990,373,9.999862e-5,1.526274,4.6010,164.22,0.0134
3000,375,9.999862e-5,1.494627,4.4577,170.30,0.0130
3010,376,9.999861e-5,1.456876,4.2925,335.25,0.0403
3020,377,9.999859e-5,1.494180,4.4557,135.43,0.0135
3030,378,9.999859e-5,1.454465,4.2822,129.83,0.0139
3040,380,9.999858e-5,1.519449,4.5697,82.79,0.0157
3050,381,9.9998564e-5,1.487804,4.4274,249.81,0.0122
3060,382,9.9998564e-5,1.531831,4.6266,152.73,0.0139
3070,383,9.999855e-5,1.490045,4.4373,101.11,0.0142
3080,385,9.9998535e-5,1.461064,4.3105,161.92,0.0129
3090,386,9.9998535e-5,1.540822,4.6684,111.03,0.0150
3100,387,9.999852e-5,1.501506,4.4884,96.83,0.0143
3110,388,9.999852e-5,1.504774,4.5031,345.02,0.0387
3120,390,9.9998506e-5,1.521138,4.5774,97.44,0.0155
3130,391,9.999849e-5,1.483551,4.4086,83.17,0.0157
3140,392,9.999849e-5,1.492786,4.4495,110.26,0.0140
3150,393,9.999848e-5,1.513305,4.5417,90.28,0.0148
3160,395,9.999846e-5,1.509750,4.5256,90.34,0.0151
3170,396,9.999846e-5,1.512238,4.5369,190.03,0.0133
3180,397,9.999845e-5,1.546952,4.6971,132.81,0.0134
3190,398,9.999843e-5,1.451753,4.2706,157.58,0.0132
3200,400,9.999842e-5,1.436477,4.2059,153.50,0.0131
3210,401,9.999842e-5,1.468504,4.3427,390.88,0.0308
3220,402,9.9998404e-5,1.501744,4.4895,131.45,0.0139
3230,403,9.9998404e-5,1.455266,4.2856,118.77,0.0145
3240,405,9.9998375e-5,1.427076,4.1665,156.60,0.0125
3250,406,9.9998375e-5,1.484567,4.4131,160.31,0.0124
3260,407,9.999836e-5,1.485558,4.4174,162.84,0.0133
3270,408,9.999836e-5,1.547683,4.7006,232.71,0.0136
3280,410,9.999833e-5,1.463682,4.3218,80.56,0.0162
3290,411,9.999833e-5,1.486105,4.4198,102.11,0.0146
3300,412,9.999833e-5,1.488189,4.4291,95.49,0.0149
3310,413,9.999832e-5,1.448377,4.2562,314.03,0.0476
3320,415,9.99983e-5,1.449162,4.2595,122.45,0.0136
3330,416,9.99983e-5,1.462985,4.3188,122.54,0.0143
3340,417,9.999829e-5,1.376223,3.9599,98.05,0.0149
3350,418,9.999827e-5,1.475101,4.3715,146.04,0.0126
3360,420,9.999826e-5,1.434575,4.1979,79.72,0.0156
3370,421,9.999826e-5,1.446203,4.2470,102.14,0.0142
3380,422,9.9998244e-5,1.556805,4.7436,266.29,0.0118
3390,423,9.999823e-5,1.457113,4.2935,143.95,0.0136
3400,425,9.9998215e-5,1.439499,4.2186,105.10,0.0147
3410,426,9.9998215e-5,1.412970,4.1081,366.90,0.0338
3420,427,9.99982e-5,1.442839,4.2327,106.06,0.0145
3430,428,9.99982e-5,1.439740,4.2196,131.73,0.0137
3440,430,9.999817e-5,1.501584,4.4888,97.90,0.0160
3450,431,9.999817e-5,1.421025,4.1414,93.64,0.0142
3460,432,9.999816e-5,1.472456,4.3599,181.00,0.0130
3470,433,9.999816e-5,1.405697,4.0784,81.49,0.0165
3480,435,9.999813e-5,1.496044,4.4640,102.45,0.0149
3490,436,9.999813e-5,1.393768,4.0300,224.99,0.0134
3500,437,9.999811e-5,1.449324,4.2602,125.76,0.0144
3510,438,9.999811e-5,1.471385,4.3553,357.12,0.0374
3520,440,9.99981e-5,1.647862,5.1959,307.09,0.0149
3530,441,9.9998084e-5,1.420923,4.1409,183.83,0.0131
3540,442,9.999807e-5,1.402516,4.0654,155.53,0.0126
3550,443,9.999807e-5,1.466412,4.3337,131.61,0.0133
3560,445,9.9998055e-5,1.502462,4.4927,87.76,0.0158
3570,446,9.999804e-5,1.417270,4.1258,106.20,0.0139
3580,447,9.9998026e-5,1.407109,4.0841,102.03,0.0149
3590,448,9.999801e-5,1.457376,4.2947,128.12,0.0140
3600,450,9.999801e-5,1.474693,4.3697,98.57,0.0144
3610,451,9.9998e-5,1.452556,4.2740,318.91,0.0489
3620,452,9.999798e-5,1.496195,4.4647,182.25,0.0132
