step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,resp_ppl
3529200,882300,5e-6,0.369441,1.4469,124.07,0.0206,1.495845
3529300,882325,5e-6,0.374270,1.4539,133.39,0.0198,1.514338
3529400,882350,5e-6,0.370286,1.4481,121.98,0.0200,1.491058
3529500,882375,5e-6,0.356664,1.4286,113.85,0.0225,1.496246
3529600,882400,5e-6,0.327225,1.3871,126.82,0.0206,1.402191
3529700,882425,5e-6,0.352797,1.4230,118.39,0.0213,1.442515
3529800,882450,5e-6,0.359929,1.4332,126.05,0.0201,1.448203
3529900,882475,5e-6,0.329568,1.3904,118.19,0.0223,1.405914
3530000,882500,5e-6,0.368924,1.4462,116.45,0.0219,1.500450
3530100,882525,5e-6,0.356715,1.4286,165.65,0.0270,1.449490
3530200,882550,5e-6,0.361345,1.4353,133.16,0.0206,1.444670
3530300,882575,5e-6,0.348319,1.4167,115.86,0.0219,1.434790
3530400,882600,5e-6,0.358482,1.4312,126.48,0.0206,1.450294
3530500,882625,5e-6,0.339233,1.4039,120.58,0.0220,1.417506
3530600,882650,5e-6,0.350051,1.4191,121.46,0.0209,1.437339
3530700,882675,5e-6,0.346328,1.4139,118.51,0.0222,1.428218
3530800,882700,5e-6,0.331576,1.3932,125.69,0.0194,1.405603
3530900,882725,5e-6,0.359181,1.4322,128.47,0.0191,1.445771
3531000,882750,5e-6,0.360074,1.4334,125.89,0.0213,1.522295
3531100,882775,5e-6,0.365904,1.4418,168.84,0.0257,1.457276
3531200,882800,5e-6,0.361953,1.4361,118.37,0.0208,1.464137
3531300,882825,5e-6,0.360272,1.4337,118.04,0.0213,1.460093
3531400,882850,5e-6,0.348514,1.4170,123.58,0.0203,1.434110
3531500,882875,5e-6,0.355227,1.4265,133.43,0.0206,1.440901
3531600,882900,5e-6,0.361385,1.4353,123.57,0.0219,1.463029
3531700,882925,5e-6,0.322453,1.3805,110.59,0.0223,1.394637
3531800,882950,5e-6,0.357993,1.4305,115.86,0.0212,1.448658
3531900,882975,5e-6,0.354965,1.4261,134.22,0.0201,1.437302
3532000,883000,5e-6,0.363670,1.4386,122.07,0.0195,1.462152
3532100,883025,5e-6,0.359059,1.4320,158.51,0.0274,1.471952
3532200,883050,5e-6,0.359252,1.4323,120.55,0.0202,1.445385
3532300,883075,5e-6,0.368399,1.4454,131.81,0.0189,1.491495
3532400,883100,5e-6,0.345256,1.4124,116.78,0.0206,1.426723
3532500,883125,5e-6,0.369551,1.4471,122.69,0.0197,1.478000
3532600,883150,5e-6,0.357953,1.4304,116.62,0.0208,1.505366
3532700,883175,5e-6,0.383979,1.4681,121.87,0.0199,1.489203
3532800,883200,5e-6,0.368574,1.4457,125.40,0.0195,1.472531
3532900,883225,5e-6,0.376879,1.4577,112.76,0.0208,1.568889
3533000,883250,5e-6,0.367523,1.4442,122.25,0.0199,1.471061
3533100,883275,5e-6,0.344050,1.4106,157.07,0.0280,1.430254
3533200,883300,5e-6,0.355145,1.4264,109.33,0.0212,1.455561
3533300,883325,5e-6,0.328358,1.3887,116.01,0.0206,1.399889
3533400,883350,5e-6,0.345398,1.4126,122.20,0.0205,1.424085
3533500,883375,5e-6,0.369026,1.4463,122.29,0.0191,1.461130
3533600,883400,5e-6,0.389791,1.4767,109.15,0.0221,1.590324
3533700,883425,5e-6,0.370898,1.4490,124.03,0.0194,1.556839
3533800,883450,5e-6,0.358767,1.4316,121.80,0.0200,1.441814
3533900,883475,5e-6,0.351188,1.4208,116.49,0.0204,1.433387
3534000,883500,5e-6,0.325559,1.3848,117.34,0.0203,1.397529
3534100,883525,5e-6,0.374778,1.4547,159.97,0.0268,1.474611
3534200,883550,5e-6,0.354902,1.4260,121.69,0.0199,1.444447
3534300,883575,5e-6,0.336741,1.4004,114.62,0.0211,1.416128
3534400,883600,5e-6,0.370517,1.4485,121.50,0.0197,1.538514
3534500,883625,5e-6,0.375690,1.4560,123.55,0.0196,1.491530
3534600,883650,5e-6,0.337785,1.4018,118.22,0.0216,1.421758
3534700,883675,5e-6,0.356464,1.4283,117.08,0.0201,1.445201
3534800,883700,5e-6,0.378632,1.4603,124.09,0.0199,1.497032
3534900,883725,5e-6,0.383366,1.4672,122.30,0.0198,1.544326
3535000,883750,5e-6,0.379698,1.4618,122.68,0.0201,1.492855
3535100,883775,5e-6,0.351304,1.4209,162.44,0.0260,1.433838
3535200,883800,5e-6,0.350476,1.4197,117.23,0.0208,1.443439
3535300,883825,5e-6,0.351627,1.4214,122.28,0.0201,1.433914
3535400,883850,5e-6,0.339629,1.4044,128.00,0.0198,1.419064
3535500,883875,5e-6,0.367469,1.4441,120.58,0.0202,1.463925
3535600,883900,5e-6,0.377278,1.4583,125.65,0.0198,1.581702
3535700,883925,5e-6,0.383938,1.4681,110.63,0.0215,1.532831
3535800,883950,5e-6,0.369611,1.4472,119.94,0.0206,1.464802
3535900,883975,5e-6,0.354915,1.4261,118.62,0.0198,1.449252
3536000,884000,5e-6,0.376631,1.4574,120.78,0.0208,1.528774
3536100,884025,5e-6,0.343705,1.4102,148.04,0.0288,1.424467
3536200,884050,5e-6,0.356377,1.4281,116.10,0.0216,1.443342
3536300,884075,5e-6,0.339378,1.4041,121.93,0.0199,1.417968
3536400,884100,5e-6,0.354110,1.4249,119.28,0.0204,1.456723
3536500,884125,5e-6,0.377479,1.4586,111.26,0.0212,1.509828
3536600,884150,5e-6,0.385021,1.4696,124.33,0.0204,1.491808
3536700,884175,5e-6,0.356940,1.4290,114.18,0.0207,1.464092
3536800,884200,5e-6,0.339985,1.4049,120.99,0.0196,1.417397
3536900,884225,5e-6,0.336119,1.3995,112.14,0.0204,1.414151
3537000,884250,5e-6,0.331742,1.3934,116.71,0.0204,1.408974
3537100,884275,5e-6,0.348941,1.4176,158.56,0.0267,1.480883
3537200,884300,5e-6,0.351739,1.4215,122.36,0.0203,1.434586
3537300,884325,5e-6,0.376416,1.4571,117.04,0.0211,1.521351
3537400,884350,5e-6,0.360423,1.4339,121.18,0.0200,1.445337
3537500,884375,5e-6,0.339186,1.4038,121.86,0.0211,1.423133
3537600,884400,5e-6,0.379485,1.4615,122.74,0.0195,1.488635
3537700,884425,5e-6,0.375652,1.4559,119.14,0.0201,1.511579
3537800,884450,5e-6,0.357447,1.4297,126.66,0.0193,1.444712
3537900,884475,5e-6,0.349820,1.4188,112.14,0.0214,1.490252
3538000,884500,5e-6,0.418972,1.5204,119.89,0.0199,1.599282
3538100,884525,5e-6,0.397558,1.4882,165.40,0.0267,1.528597
3538200,884550,5e-6,0.353717,1.4244,114.96,0.0198,1.454416
3538300,884575,5e-6,0.373751,1.4532,117.19,0.0214,1.479222
3538400,884600,5e-6,0.345890,1.4132,122.01,0.0192,1.428694
3538500,884625,5e-6,0.355878,1.4274,126.63,0.0203,1.440566
3538600,884650,5e-6,0.349871,1.4189,122.77,0.0194,1.433163
3538700,884675,5e-6,0.329712,1.3906,117.07,0.0207,1.406537
3538800,884700,5e-6,0.380848,1.4635,113.42,0.0207,1.530890
3538900,884725,5e-6,0.342512,1.4085,124.79,0.0200,1.425468
3539000,884750,5e-6,0.326958,1.3867,116.66,0.0204,1.400599
3539100,884775,5e-6,0.353707,1.4243,170.40,0.0265,1.442525
3539200,884800,5e-6,0.352444,1.4225,113.90,0.0206,1.438565
3539300,884825,5e-6,0.321324,1.3790,112.66,0.0214,1.388836
3539400,884850,5e-6,0.355688,1.4272,126.37,0.0194,1.451309
3539500,884875,5e-6,0.372689,1.4516,125.77,0.0201,1.472817
3539600,884900,5e-6,0.371810,1.4504,114.00,0.0204,1.517949
3539700,884925,5e-6,0.362023,1.4362,119.58,0.0201,1.453573
3539800,884950,5e-6,0.329975,1.3909,119.47,0.0205,1.405134
3539900,884975,5e-6,0.358580,1.4313,107.38,0.0221,1.450308
3540000,885000,5e-6,0.336327,1.3998,115.06,0.0208,1.410003
3540100,885025,5e-6,0.356287,1.4280,154.30,0.0287,1.446519
3540200,885050,5e-6,0.357449,1.4297,126.18,0.0200,1.443667
3540300,885075,5e-6,0.354905,1.4260,125.29,0.0195,1.457138
3540400,885100,5e-6,0.338707,1.4031,119.90,0.0211,1.456868
3540500,885125,5e-6,0.336323,1.3998,111.89,0.0211,1.426219
3540600,885150,5e-6,0.356540,1.4284,121.33,0.0210,1.445565
3540700,885175,5e-6,0.369741,1.4474,118.11,0.0201,1.466047
3540800,885200,5e-6,0.346459,1.4141,113.12,0.0214,1.433546
3540900,885225,5e-6,0.396489,1.4866,115.39,0.0199,1.585633
3541000,885250,5e-6,0.362534,1.4370,122.00,0.0203,1.448375
3541100,885275,5e-6,0.341174,1.4066,156.63,0.0284,1.428022
3541200,885300,5e-6,0.383898,1.4680,122.92,0.0199,1.499882
3541300,885325,5e-6,0.367785,1.4445,116.38,0.0201,1.464729
3541400,885350,5e-6,0.373872,1.4534,126.47,0.0195,1.514984
3541500,885375,5e-6,0.316162,1.3719,121.19,0.0195,1.382701
3541600,885400,5e-6,0.359152,1.4321,112.78,0.0204,1.460442
3541700,885425,5e-6,0.366679,1.4429,113.59,0.0202,1.459770
3541800,885450,5e-6,0.343160,1.4094,118.66,0.0202,1.419370
3541900,885475,5e-6,0.347778,1.4159,127.13,0.0200,1.428024
3542000,885500,5e-6,0.358805,1.4316,110.56,0.0214,1.465082
3542100,885525,5e-6,0.337914,1.4020,153.06,0.0276,1.418666
3542200,885550,5e-6,0.378693,1.4604,124.48,0.0201,1.475316
3542300,885575,5e-6,0.326810,1.3865,120.01,0.0208,1.398315
3542400,885600,5e-6,0.368764,1.4459,113.66,0.0204,1.509225
3542500,885625,5e-6,0.344853,1.4118,124.67,0.0202,1.426913
3542600,885650,5e-6,0.376050,1.4565,128.58,0.0193,1.473201
3542700,885675,5e-6,0.337474,1.4014,117.96,0.0208,1.413728
3542800,885700,5e-6,0.341273,1.4067,119.72,0.0198,1.420663
3542900,885725,5e-6,0.348779,1.4173,113.18,0.0208,1.439332
3543000,885750,5e-6,0.363172,1.4379,117.82,0.0204,1.453429
3543100,885775,5e-6,0.334933,1.3978,149.32,0.0311,1.416085
3543200,885800,5e-6,0.330321,1.3914,117.34,0.0201,1.402027
3543300,885825,5e-6,0.330501,1.3917,116.16,0.0206,1.399543
3543400,885850,5e-6,0.367182,1.4437,114.21,0.0208,1.497826
3543500,885875,5e-6,0.349500,1.4184,128.16,0.0202,1.447292
3543600,885900,5e-6,0.362039,1.4363,132.93,0.0193,1.469940
3543700,885925,5e-6,0.331075,1.3925,125.63,0.0199,1.420654
3543800,885950,5e-6,0.348454,1.4169,119.46,0.0201,1.432737
3543900,885975,5e-6,0.376016,1.4565,132.17,0.0198,1.502570
3544000,886000,5e-6,0.373595,1.4529,121.30,0.0207,1.488714
3544100,886025,5e-6,0.362474,1.4369,164.30,0.0274,1.503441
3544200,886050,5e-6,0.362156,1.4364,112.89,0.0212,1.450302
3544300,886075,5e-6,0.352997,1.4233,116.82,0.0207,1.446857
3544400,886100,5e-6,0.363939,1.4390,115.65,0.0208,1.497432
3544500,886125,5e-6,0.385103,1.4698,112.11,0.0211,1.515600
3544600,886150,5e-6,0.389115,1.4757,116.33,0.0205,1.556954
3544700,886175,5e-6,0.344357,1.4111,121.92,0.0196,1.429560
3544800,886200,5e-6,0.347601,1.4157,121.08,0.0206,1.436577
3544900,886225,5e-6,0.349696,1.4186,124.45,0.0191,1.433732
3545000,886250,5e-6,0.342659,1.4087,115.57,0.0214,1.455703
3545100,886275,5e-6,0.362037,1.4363,162.45,0.0270,1.460365
3545200,886300,5e-6,0.333718,1.3961,126.00,0.0200,1.419442
3545300,886325,5e-6,0.370320,1.4482,117.59,0.0205,1.521327
3545400,886350,5e-6,0.337403,1.4013,130.26,0.0190,1.413744
3545500,886375,5e-6,0.380671,1.4633,120.28,0.0203,1.603423
3545600,886400,5e-6,0.350343,1.4196,120.76,0.0208,1.468638
3545700,886425,5e-6,0.357803,1.4302,111.37,0.0210,1.580532
3545800,886450,5e-6,0.364513,1.4398,121.96,0.0197,1.493207
3545900,886475,5e-6,0.366757,1.4430,125.10,0.0189,1.463426
3546000,886500,5e-6,0.341763,1.4074,115.67,0.0216,1.423309
3546100,886525,5e-6,0.388206,1.4743,162.09,0.0266,1.496175
3546200,886550,5e-6,0.370944,1.4491,120.11,0.0210,1.573994
3546300,886575,5e-6,0.361915,1.4361,116.92,0.0208,1.453607
3546400,886600,5e-6,0.340023,1.4050,134.16,0.0199,1.417447
3546500,886625,5e-6,0.329205,1.3899,120.86,0.0196,1.401046
3546600,886650,5e-6,0.371295,1.4496,124.46,0.0191,1.480807
3546700,886675,5e-6,0.348455,1.4169,116.71,0.0203,1.428298
3546800,886700,5e-6,0.339379,1.4041,127.98,0.0198,1.415371
3546900,886725,5e-6,0.346620,1.4143,110.52,0.0214,1.431601
3547000,886750,5e-6,0.364862,1.4403,115.72,0.0206,1.467825
3547100,886775,5e-6,0.393587,1.4823,157.27,0.0272,1.537167
3547200,886800,5e-6,0.379266,1.4612,120.08,0.0203,1.532028
3547300,886825,5e-6,0.390425,1.4776,118.07,0.0204,1.559859
3547400,886850,5e-6,0.351714,1.4215,124.10,0.0188,1.444711
3547500,886875,5e-6,0.360451,1.4340,116.45,0.0202,1.448812
3547600,886900,5e-6,0.366363,1.4425,119.35,0.0201,1.462190
3547700,886925,5e-6,0.351329,1.4210,122.89,0.0202,1.434541
3547800,886950,5e-6,0.353801,1.4245,118.59,0.0201,1.438525
3547900,886975,5e-6,0.348619,1.4171,121.71,0.0209,1.428408
3548000,887000,5e-6,0.352937,1.4232,111.65,0.0212,1.441500
3548100,887025,5e-6,0.354817,1.4259,170.17,0.0259,1.444908
3548200,887050,5e-6,0.353197,1.4236,125.04,0.0191,1.442905
3548300,887075,5e-6,0.351802,1.4216,123.87,0.0205,1.439653
3548400,887100,5e-6,0.371106,1.4493,110.63,0.0212,1.483418
3548500,887125,5e-6,0.347466,1.4155,118.68,0.0212,1.446589
3548600,887150,5e-6,0.366078,1.4421,121.60,0.0198,1.486196
3548700,887175,5e-6,0.327767,1.3879,129.86,0.0198,1.397892
3548800,887200,5e-6,0.335494,1.3986,112.92,0.0210,1.408365
3548900,887225,5e-6,0.401925,1.4947,122.71,0.0210,1.575604
3549000,887250,5e-6,0.320096,1.3773,116.96,0.0203,1.397507
3549100,887275,5e-6,0.355928,1.4275,153.42,0.0295,1.445971
3549200,887300,5e-6,0.375880,1.4563,113.84,0.0205,1.508112
3549300,887325,5e-6,0.369017,1.4463,121.09,0.0205,1.473471
3549400,887350,5e-6,0.325329,1.3845,108.76,0.0215,1.394440
3549500,887375,5e-6,0.324240,1.3830,115.78,0.0196,1.394781
3549600,887400,5e-6,0.362063,1.4363,123.96,0.0221,1.479772
3549700,887425,5e-6,0.355875,1.4274,116.20,0.0208,1.446708
3549800,887450,5e-6,0.374790,1.4547,106.78,0.0225,1.530897
3549900,887475,5e-6,0.362197,1.4365,110.90,0.0212,1.481116
3550000,887500,5e-6,0.326847,1.3866,114.17,0.0217,1.396514
3550100,887525,5e-6,0.336381,1.3999,155.96,0.0280,1.413593
3550200,887550,5e-6,0.366151,1.4422,119.15,0.0209,1.458545
3550300,887575,5e-6,0.392671,1.4809,124.84,0.0195,1.549918
3550400,887600,5e-6,0.346152,1.4136,113.11,0.0215,1.443732
3550500,887625,5e-6,0.336621,1.4002,110.87,0.0216,1.412363
3550600,887650,5e-6,0.364318,1.4395,124.00,0.0205,1.460327
3550700,887675,5e-6,0.337203,1.4010,108.80,0.0214,1.420650
3550800,887700,5e-6,0.317817,1.3741,123.95,0.0197,1.384425
3550900,887725,5e-6,0.325632,1.3849,124.64,0.0198,1.396649
3551000,887750,5e-6,0.346441,1.4140,111.58,0.0213,1.468832
3551100,887775,5e-6,0.391230,1.4788,165.56,0.0271,1.526748
3551200,887800,5e-6,0.336892,1.4006,121.40,0.0196,1.433191
3551300,887825,5e-6,0.332698,1.3947,116.57,0.0204,1.405635
3551400,887850,5e-6,0.359075,1.4320,118.69,0.0208,1.445207
3551500,887875,5e-6,0.360299,1.4338,124.33,0.0195,1.468944
3551600,887900,5e-6,0.343755,1.4102,121.77,0.0193,1.423349
3551700,887925,5e-6,0.341627,1.4072,114.62,0.0219,1.420017
3551800,887950,5e-6,0.365877,1.4418,115.25,0.0208,1.516175
3551900,887975,5e-6,0.386493,1.4718,132.05,0.0189,1.498918
3552000,888000,5e-6,0.354318,1.4252,123.67,0.0197,1.451998
3552100,888025,5e-6,0.348778,1.4173,163.09,0.0275,1.437474
3552200,888050,5e-6,0.329760,1.3906,118.80,0.0203,1.417467
3552300,888075,5e-6,0.363307,1.4381,121.19,0.0212,1.459386
