step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1690,845,9.999295e-5,1.586480,4.8865,489.23,0.0444
1700,850,9.9992874e-5,1.868853,6.4809,491.30,0.0543
1710,855,9.999279e-5,1.678491,5.3575,725.41,0.0790
1720,860,9.99927e-5,1.609401,4.9998,490.23,0.0541
1730,865,9.999263e-5,1.638460,5.1472,491.04,0.0532
1740,870,9.999254e-5,1.724866,5.6118,496.00,0.0526
1750,875,9.999245e-5,1.719198,5.5800,491.06,0.0528
1760,880,9.9992365e-5,1.716799,5.5667,492.36,0.0531
1770,885,9.999228e-5,1.742036,5.7090,493.30,0.0556
1780,890,9.9992176e-5,1.485304,4.4163,489.73,0.0543
1790,895,9.999209e-5,1.452180,4.2724,491.40,0.0566
1800,900,9.9992e-5,1.460249,4.3070,490.35,0.0551
1810,905,9.9991914e-5,1.504003,4.4997,533.05,0.0506
1820,910,9.999183e-5,1.463982,4.3231,484.41,0.0501
1830,915,9.999174e-5,1.753210,5.7731,490.31,0.0543
1840,920,9.999165e-5,1.770405,5.8732,491.88,0.0520
1850,925,9.9991565e-5,1.724105,5.6075,489.76,0.0520
1860,930,9.999146e-5,1.644287,5.1773,490.18,0.0528
1870,935,9.9991375e-5,1.675072,5.3392,488.43,0.0563
1880,940,9.999127e-5,1.711526,5.5374,487.58,0.0597
1890,945,9.9991186e-5,1.524103,4.5910,491.32,0.0560
1900,950,9.99911e-5,1.537316,4.6521,493.06,0.0523
1910,955,9.9991e-5,1.678819,5.3592,536.70,0.0588
1920,960,9.999091e-5,1.749006,5.7489,491.45,0.0522
1930,965,9.999081e-5,1.724363,5.6089,491.83,0.0503
1940,970,9.999072e-5,1.684765,5.3912,492.27,0.0518
1950,975,9.999062e-5,1.705420,5.5037,491.66,0.0501
1960,980,9.999052e-5,1.575203,4.8317,489.39,0.0533
1970,985,9.999043e-5,1.610026,5.0029,491.13,0.0498
1980,990,9.999033e-5,1.686745,5.4019,490.71,0.0526
1990,995,9.9990226e-5,1.471423,4.3554,489.04,0.0493
2000,1000,9.9990124e-5,1.700670,5.4776,489.66,0.0545
2010,1005,9.999004e-5,1.617692,5.0414,538.16,0.0598
2020,1010,9.9989935e-5,1.435573,4.2021,490.00,0.0452
2030,1015,9.998983e-5,1.631882,5.1135,492.93,0.0502
2040,1020,9.998973e-5,1.810154,6.1114,490.97,0.0540
2050,1025,9.998963e-5,1.168024,3.2156,462.66,0.0397
2060,1030,9.998953e-5,1.038791,2.8258,441.97,0.0385
2070,1035,9.9989426e-5,1.845195,6.3293,493.28,0.0507
2080,1040,9.9989324e-5,1.596502,4.9357,489.17,0.0537
2090,1045,9.998922e-5,1.954675,7.0616,487.22,0.0584
2100,1050,9.998912e-5,1.644575,5.1788,494.28,0.0468
2110,1055,9.998902e-5,1.554917,4.7347,534.75,0.0565
2120,1060,9.9988916e-5,1.675867,5.3434,490.78,0.0528
2130,1065,9.9988814e-5,1.844505,6.3250,494.71,0.0491
2140,1070,9.99887e-5,1.646590,5.1893,493.62,0.0513
2150,1075,9.9988596e-5,1.705527,5.5043,494.51,0.0521
2160,1080,9.9988494e-5,1.603742,4.9716,491.95,0.0508
2170,1085,9.998838e-5,1.753218,5.7732,488.93,0.0557
2180,1090,9.9988276e-5,1.629573,5.1017,489.07,0.0537
2190,1095,9.9988174e-5,1.987768,7.2992,492.33,0.0502
2200,1100,9.998806e-5,1.514688,4.5480,492.02,0.0496
2210,1105,9.9987956e-5,1.605332,4.9795,535.43,0.0540
2220,1110,9.998784e-5,1.373826,3.9504,485.03,0.0537
2230,1115,9.998774e-5,1.351126,3.8618,490.74,0.0470
2240,1120,9.998762e-5,1.675384,5.3408,486.23,0.0593
2250,1125,9.998752e-5,1.495036,4.4595,487.63,0.0609
2260,1130,9.99874e-5,1.501445,4.4882,485.87,0.0625
2270,1135,9.998729e-5,1.499470,4.4793,486.68,0.0620
2280,1140,9.998717e-5,1.516249,4.5551,485.83,0.0691
2290,1145,9.998707e-5,1.563037,4.7733,484.92,0.0605
2300,1150,9.998695e-5,1.354286,3.8740,485.45,0.0624
2310,1155,9.9986835e-5,1.610319,5.0044,530.41,0.0685
2320,1160,9.998672e-5,1.868332,6.4775,487.71,0.0561
2330,1165,9.99866e-5,1.678557,5.3578,489.78,0.0537
2340,1170,9.99865e-5,1.545324,4.6895,489.43,0.0547
2350,1175,9.998637e-5,1.692451,5.4328,489.98,0.0548
2360,1180,9.998625e-5,1.736558,5.6778,486.86,0.0561
2370,1185,9.998614e-5,1.520705,4.5754,490.64,0.0532
2380,1190,9.998602e-5,1.680675,5.3692,490.01,0.0583
2390,1195,9.9985904e-5,1.670454,5.3146,491.11,0.0513
2400,1200,9.998579e-5,1.595266,4.9296,489.05,0.0566
2410,1205,9.998567e-5,1.527142,4.6050,530.40,0.0523
2420,1210,9.9985555e-5,1.596269,4.9346,490.54,0.0507
2430,1215,9.998544e-5,1.264580,3.5416,488.59,0.0546
2440,1220,9.998531e-5,1.141398,3.1311,491.80,0.0541
2450,1225,9.998519e-5,1.375845,3.9584,486.67,0.0552
2460,1230,9.998506e-5,1.631840,5.1133,488.30,0.0532
2470,1235,9.998494e-5,1.587790,4.8929,488.70,0.0462
2480,1240,9.998483e-5,1.471514,4.3558,491.66,0.0500
2490,1245,9.9984696e-5,1.558192,4.7502,489.33,0.0535
2500,1250,9.998458e-5,1.535486,4.6436,488.35,0.0570
2510,1255,9.998445e-5,1.378818,3.9702,536.68,0.0510
2520,1260,9.998433e-5,1.436855,4.2074,492.39,0.0501
2530,1265,9.99842e-5,1.524207,4.5915,483.84,0.0520
2540,1270,9.9984085e-5,1.647131,5.1921,489.80,0.0525
2550,1275,9.998397e-5,1.567240,4.7934,490.06,0.0529
2560,1280,9.998384e-5,1.568656,4.8002,489.88,0.0536
2570,1285,9.998371e-5,1.517831,4.5623,489.62,0.0517
2580,1290,9.9983576e-5,1.619545,5.0508,489.93,0.0510
2590,1295,9.9983445e-5,1.406388,4.0812,491.70,0.0501
2600,1300,9.998333e-5,1.472422,4.3598,488.86,0.0602
2610,1305,9.99832e-5,1.632181,5.1150,538.44,0.0563
2620,1310,9.9983066e-5,1.495496,4.4615,490.76,0.0503
2630,1315,9.9982935e-5,1.487513,4.4261,487.54,0.0494
2640,1320,9.9982804e-5,1.453789,4.2793,492.31,0.0498
2650,1325,9.998267e-5,1.502523,4.4930,489.04,0.0545
2660,1330,9.998254e-5,1.595827,4.9324,491.03,0.0524
2670,1335,9.998241e-5,1.546897,4.6969,489.21,0.0530
2680,1340,9.998228e-5,1.815887,6.1465,491.70,0.0500
2690,1345,9.998215e-5,1.486949,4.4236,488.95,0.0558
2700,1350,9.998202e-5,1.377818,3.9662,490.59,0.0534
2710,1355,9.998187e-5,1.543180,4.6794,528.03,0.0642
2720,1360,9.998176e-5,1.445477,4.2439,489.21,0.0526
2730,1365,9.998161e-5,1.558246,4.7505,487.42,0.0441
2740,1370,9.998148e-5,1.605133,4.9785,489.49,0.0536
2750,1375,9.998135e-5,1.463634,4.3216,496.88,0.0497
2760,1380,9.9981204e-5,1.468217,4.3415,490.44,0.0503
2770,1385,9.998107e-5,1.467494,4.3383,483.14,0.0533
2780,1390,9.998094e-5,3.551342,34.8601,244.60,0.0211
2790,1395,9.9980796e-5,2.860008,17.4617,432.03,0.0836
2800,1400,9.998065e-5,1.665671,5.2892,454.24,0.1159
2810,1405,9.998052e-5,1.327321,3.7709,498.38,0.1337
2820,1410,9.9980374e-5,1.740673,5.7012,463.52,0.1105
2830,1415,9.998024e-5,2.792817,16.3269,210.86,0.0176
2840,1420,9.99801e-5,1.559084,4.7545,456.25,0.1145
2850,1425,9.997997e-5,1.153904,3.1705,454.98,0.1167
2860,1430,9.997982e-5,1.076505,2.9344,455.17,0.1218
2870,1435,9.9979676e-5,1.853716,6.3835,470.40,0.0854
2880,1440,9.997953e-5,1.752997,5.7719,494.54,0.0451
2890,1445,9.9979385e-5,1.604161,4.9737,497.86,0.0470
2900,1450,9.9979254e-5,1.436776,4.2071,494.98,0.0470
2910,1455,9.997911e-5,1.366093,3.9200,539.24,0.0497
2920,1460,9.997896e-5,1.203807,3.3328,493.46,0.0458
2930,1465,9.997882e-5,1.085932,2.9622,493.62,0.0469
2940,1470,9.997867e-5,1.007689,2.7393,493.55,0.0464
2950,1475,9.9978526e-5,0.975214,2.6517,493.53,0.0464
2960,1480,9.997838e-5,0.869685,2.3862,492.95,0.0463
2970,1485,9.9978235e-5,0.902783,2.4665,493.27,0.0448
2980,1490,9.997809e-5,1.144486,3.1408,466.05,0.0400
2990,1495,9.9977944e-5,1.096276,2.9930,461.37,0.0386
3000,1500,9.99778e-5,1.081193,2.9482,446.77,0.0386
3010,1505,9.997765e-5,1.533372,4.6338,533.30,0.0488
3020,1510,9.997751e-5,1.553990,4.7303,494.96,0.0523
3030,1515,9.997735e-5,1.643231,5.1719,490.72,0.0523
3040,1520,9.99772e-5,1.581431,4.8619,489.04,0.0520
3050,1525,9.997706e-5,1.555280,4.7364,488.28,0.0588
3060,1530,9.9976896e-5,1.527497,4.6066,485.78,0.0571
3070,1535,9.997675e-5,1.839840,6.2955,489.00,0.0577
3080,1540,9.997659e-5,1.789099,5.9841,488.06,0.0549
3090,1545,9.9976445e-5,1.232414,3.4295,492.05,0.0499
3100,1550,9.9976285e-5,1.428864,4.1740,483.76,0.0498
3110,1555,9.997614e-5,1.581182,4.8607,534.41,0.0597
3120,1560,9.997598e-5,1.545987,4.6926,486.65,0.0578
3130,1565,9.9975834e-5,1.589079,4.8992,488.67,0.0549
3140,1570,9.9975674e-5,1.452462,4.2736,494.37,0.0510
3150,1575,9.9975514e-5,1.647793,5.1955,489.38,0.0547
3160,1580,9.997537e-5,1.553824,4.7295,484.98,0.0465
3170,1585,9.997521e-5,1.601287,4.9594,487.61,0.0560
3180,1590,9.997505e-5,1.604398,4.9749,490.77,0.0521
3190,1595,9.99749e-5,1.444357,4.2391,479.36,0.0419
3200,1600,9.997473e-5,1.611380,5.0097,487.75,0.0475
3210,1605,9.997458e-5,1.309260,3.7034,533.21,0.0575
3220,1610,9.997442e-5,1.341821,3.8260,493.38,0.0521
3230,1615,9.997426e-5,1.062490,2.8936,494.78,0.0475
3240,1620,9.99741e-5,1.121183,3.0685,489.53,0.0521
3250,1625,9.997394e-5,0.963503,2.6209,489.79,0.0502
3260,1630,9.997378e-5,0.958798,2.6086,492.95,0.0469
3270,1635,9.997362e-5,0.848154,2.3353,493.04,0.0462
3280,1640,9.997346e-5,1.071057,2.9185,489.43,0.0523
3290,1645,9.99733e-5,0.991888,2.6963,490.32,0.0516
3300,1650,9.997314e-5,0.805165,2.2371,494.91,0.0461
3310,1655,9.997297e-5,0.789430,2.2021,551.10,0.0529
3320,1660,9.997281e-5,1.230154,3.4218,490.69,0.0531
3330,1665,9.997265e-5,1.629514,5.1014,491.58,0.0470
3340,1670,9.997249e-5,1.616054,5.0332,494.35,0.0438
3350,1675,9.997231e-5,1.438667,4.2151,494.28,0.0429
3360,1680,9.997215e-5,1.376204,3.9598,495.13,0.0437
3370,1685,9.997198e-5,1.299624,3.6679,492.98,0.0427
3380,1690,9.997182e-5,1.361220,3.9009,460.07,0.0409
3390,1695,9.997164e-5,1.275280,3.5797,493.44,0.0474
3400,1700,9.997148e-5,1.248039,3.4835,494.25,0.0466
3410,1705,9.997131e-5,1.142338,3.1341,535.66,0.0513
3420,1710,9.9971134e-5,1.115600,3.0514,495.48,0.0457
