step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
1280,1280,9.941912e-4,1.171430,3.2266,3137.93,2.0827,4.877431
1290,1290,9.941004e-4,1.115881,3.0523,2821.40,2.1881,4.770599
1300,1300,9.940087e-4,1.224479,3.4024,4189.73,1.8995,5.187499
1310,1310,9.939163e-4,1.151993,3.1645,3982.48,1.9276,4.754408
1320,1320,9.938233e-4,1.099609,3.0030,2785.72,2.2021,4.605315
1330,1330,9.937297e-4,1.171023,3.2253,3486.16,2.0060,4.822883
1340,1340,9.936353e-4,1.158225,3.1843,3071.15,2.1056,4.860087
1350,1350,9.9354e-4,1.194191,3.3009,3229.70,2.0644,5.012616
1360,1360,9.934442e-4,1.294701,3.6499,3503.19,1.9969,5.395534
1370,1370,9.933477e-4,1.173267,3.2325,2964.74,2.1331,4.900141
1380,1380,9.932505e-4,1.127397,3.0876,2813.54,2.1859,4.807683
1390,1390,9.931525e-4,1.151426,3.1627,2790.24,2.1898,4.625714
1400,1400,9.93054e-4,1.275530,3.5806,3843.00,1.9456,5.394830
1410,1410,9.929546e-4,1.165760,3.2084,3065.38,2.1087,4.780248
1420,1420,9.928546e-4,1.150972,3.1613,3118.03,2.0937,4.852206
1430,1430,9.927539e-4,1.107071,3.0255,3261.40,2.0534,4.610121
1440,1440,9.926525e-4,1.136613,3.1162,3134.31,2.0855,4.855717
1450,1450,9.925504e-4,1.121778,3.0703,2736.06,2.2176,4.848711
1460,1460,9.924476e-4,1.250837,3.4933,2930.37,2.1489,5.370481
1470,1470,9.92344e-4,1.077053,2.9360,3170.93,2.0777,4.421720
1480,1480,9.922398e-4,1.174152,3.2354,3227.76,2.0632,4.829536
1490,1490,9.921349e-4,1.117913,3.0585,3545.07,1.9957,4.678507
1500,1500,9.920292e-4,1.189914,3.2868,2837.94,2.1860,5.096612
1510,1510,9.919229e-4,1.234955,3.4382,3070.47,2.1017,5.330642
1520,1520,9.918159e-4,1.170116,3.2224,2970.33,2.1339,5.038188
1530,1530,9.917082e-4,1.202999,3.3301,3583.69,1.9907,5.006992
1540,1540,9.915999e-4,1.208051,3.3470,2890.40,2.1563,5.108445
1550,1550,9.914908e-4,1.060209,2.8870,2862.99,2.1719,4.349524
1560,1560,9.91381e-4,1.290371,3.6341,3765.42,1.9582,5.636827
1570,1570,9.912704e-4,1.212495,3.3619,3077.19,2.1057,5.183588
1580,1580,9.911592e-4,1.124343,3.0782,2912.97,2.1565,4.759524
1590,1590,9.910474e-4,1.116139,3.0530,3102.26,2.0977,4.786502
1600,1600,9.909348e-4,1.182091,3.2612,3410.11,2.0231,4.793284
1610,1610,9.908215e-4,1.224256,3.4016,2937.30,2.1429,5.286839
