step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1470,183,2.9999902e-4,1.059047,2.8836,138.87,0.0919
1480,185,2.99999e-4,1.108291,3.0292,174.10,0.1132
1490,186,2.99999e-4,1.129187,3.0931,166.04,0.0898
1500,187,2.99999e-4,1.071758,2.9205,121.58,0.0937
1510,188,2.9999897e-4,1.171393,3.2265,167.93,0.1092
1520,190,2.9999897e-4,1.150769,3.1606,126.55,0.0909
1530,191,2.9999894e-4,1.128949,3.0924,141.11,0.0925
1540,192,2.999989e-4,1.126636,3.0853,173.68,0.1095
1550,193,2.999989e-4,1.099513,3.0027,125.38,0.0950
1560,195,2.9999888e-4,1.169562,3.2206,134.94,0.0882
1570,196,2.9999888e-4,1.251343,3.4950,196.11,0.1043
1580,197,2.9999885e-4,1.044534,2.8421,122.99,0.0929
1590,198,2.9999885e-4,1.136351,3.1154,133.93,0.0876
1600,200,2.9999882e-4,1.107622,3.0272,183.17,0.1155
1610,201,2.9999882e-4,1.072783,2.9235,128.98,0.0945
1620,202,2.9999882e-4,1.164494,3.2043,190.22,0.0903
1630,203,2.999988e-4,0.991828,2.6962,154.49,0.1297
1640,205,2.9999876e-4,1.152591,3.1664,155.58,0.0912
1650,206,2.9999876e-4,1.061937,2.8920,141.74,0.0913
1660,207,2.9999873e-4,0.999866,2.7179,161.14,0.1193
1670,208,2.9999873e-4,1.119739,3.0641,149.32,0.0882
1680,210,2.999987e-4,1.118067,3.0589,147.48,0.0879
1690,211,2.999987e-4,1.121415,3.0692,187.27,0.1063
1700,212,2.999987e-4,1.087111,2.9657,160.12,0.0852
1710,213,2.9999868e-4,1.165510,3.2076,180.26,0.0855
1720,215,2.9999865e-4,1.112489,3.0419,186.47,0.1084
1730,216,2.9999862e-4,1.053365,2.8673,162.58,0.0915
1740,217,2.9999862e-4,1.050039,2.8578,157.46,0.0892
1750,218,2.999986e-4,1.052992,2.8662,159.19,0.1138
1760,220,2.999986e-4,1.097276,2.9960,164.56,0.0907
1770,221,2.9999856e-4,1.125780,3.0826,182.22,0.0865
1780,222,2.9999856e-4,1.011948,2.7510,188.94,0.1085
1790,223,2.9999853e-4,1.066438,2.9050,130.15,0.0908
1800,225,2.9999853e-4,0.998160,2.7133,132.57,0.0920
1810,226,2.999985e-4,1.008186,2.7406,168.85,0.1142
1820,227,2.9999847e-4,1.068757,2.9118,142.87,0.0886
1830,228,2.9999847e-4,1.151728,3.1637,151.09,0.0881
1840,230,2.9999844e-4,1.030995,2.8039,168.96,0.1101
1850,231,2.9999844e-4,1.137884,3.1202,156.41,0.0906
1860,232,2.999984e-4,0.987054,2.6833,172.69,0.0914
1870,233,2.999984e-4,1.066354,2.9048,168.33,0.1163
1880,235,2.9999838e-4,1.027069,2.7929,140.59,0.0917
1890,236,2.9999838e-4,0.974544,2.6500,126.00,0.0964
1900,237,2.9999833e-4,0.985078,2.6780,165.00,0.1168
1910,238,2.9999833e-4,1.043905,2.8403,135.67,0.0916
1920,240,2.999983e-4,1.053728,2.8683,161.65,0.0872
1930,241,2.999983e-4,1.074954,2.9299,174.67,0.1124
1940,242,2.9999827e-4,1.051920,2.8631,160.81,0.0907
1950,243,2.9999827e-4,1.008472,2.7414,131.09,0.0912
1960,245,2.9999824e-4,0.943211,2.5682,172.07,0.1115
1970,246,2.999982e-4,1.058367,2.8817,134.61,0.0891
1980,247,2.999982e-4,1.030375,2.8021,147.72,0.0870
1990,248,2.999982e-4,1.023928,2.7841,176.56,0.1148
2000,250,2.9999815e-4,0.974262,2.6492,149.07,0.0904
2010,251,2.9999815e-4,1.042667,2.8368,140.27,0.0909
2020,252,2.9999812e-4,1.079191,2.9423,174.43,0.1105
2030,253,2.9999812e-4,1.164357,3.2039,143.02,0.0877
2040,255,2.999981e-4,0.938836,2.5570,139.87,0.0902
2050,256,2.999981e-4,1.005673,2.7337,162.39,0.1158
2060,257,2.9999806e-4,1.020992,2.7759,130.00,0.0907
2070,258,2.9999806e-4,0.995632,2.7064,159.78,0.0897
2080,260,2.99998e-4,0.984717,2.6771,168.76,0.1181
2090,261,2.9999798e-4,1.008019,2.7402,141.56,0.0917
2100,262,2.9999798e-4,1.003058,2.7266,171.09,0.0851
2110,263,2.9999795e-4,0.995624,2.7064,191.09,0.1100
2120,265,2.9999795e-4,0.999019,2.7156,183.25,0.0888
2130,266,2.9999792e-4,0.964449,2.6233,149.80,0.0906
2140,267,2.9999792e-4,0.952986,2.5934,194.35,0.1076
2150,268,2.999979e-4,1.001470,2.7223,175.93,0.0883
2160,270,2.9999786e-4,1.026669,2.7918,123.79,0.0921
2170,271,2.9999783e-4,0.984662,2.6769,162.47,0.1137
2180,272,2.9999783e-4,1.001882,2.7234,134.91,0.0885
2190,273,2.999978e-4,1.053321,2.8672,198.28,0.0864
2200,275,2.9999777e-4,0.966511,2.6288,179.01,0.1107
2210,276,2.9999777e-4,0.918773,2.5062,140.21,0.0936
2220,277,2.9999774e-4,1.038620,2.8253,143.76,0.0895
2230,278,2.9999772e-4,0.956192,2.6018,215.14,0.1104
2240,280,2.999977e-4,0.932005,2.5396,126.47,0.0926
2250,281,2.9999766e-4,1.025109,2.7874,127.07,0.0927
2260,282,2.9999766e-4,0.979293,2.6626,169.68,0.1165
2270,283,2.9999763e-4,0.901033,2.4621,123.81,0.0934
2280,285,2.999976e-4,0.947682,2.5797,143.15,0.0900
2290,286,2.999976e-4,1.088419,2.9696,3172.71,2.2707
2300,287,2.9999757e-4,1.445334,4.2433,127.50,0.0910
2310,288,2.9999757e-4,1.309999,3.7062,132.99,0.0883
2320,290,2.9999754e-4,1.274258,3.5760,170.09,0.1108
2330,291,2.999975e-4,1.176939,3.2444,128.28,0.0916
2340,292,2.9999748e-4,1.129314,3.0935,170.38,0.0881
2350,293,2.9999748e-4,1.137942,3.1203,160.64,0.1156
2360,295,2.9999745e-4,1.089036,2.9714,125.53,0.0929
2370,296,2.9999742e-4,1.129018,3.0926,157.15,0.0906
2380,297,2.999974e-4,1.115773,3.0519,174.75,0.1057
2390,298,2.9999737e-4,1.052892,2.8659,120.83,0.0937
2400,300,2.9999734e-4,1.048497,2.8534,140.44,0.0910
2410,301,2.9999734e-4,1.032571,2.8083,159.66,0.1185
2420,302,2.999973e-4,1.037613,2.8225,144.83,0.0880
2430,303,2.999973e-4,1.012880,2.7535,178.23,0.0893
2440,305,2.9999725e-4,0.969829,2.6375,175.78,0.1093
2450,306,2.9999725e-4,1.102300,3.0111,212.41,0.0874
2460,307,2.9999722e-4,0.921607,2.5133,147.60,0.0902
2470,308,2.9999722e-4,0.916483,2.5005,168.84,0.1148
2480,310,2.9999716e-4,1.004176,2.7297,151.39,0.0905
2490,311,2.9999716e-4,0.963776,2.6216,119.13,0.0953
2500,312,2.9999713e-4,1.029094,2.7985,171.27,0.1094
2510,313,2.999971e-4,0.981908,2.6695,168.61,0.0918
2520,315,2.9999707e-4,0.933132,2.5425,138.11,0.0893
2530,316,2.9999705e-4,0.946990,2.5779,155.56,0.1174
2540,317,2.9999705e-4,0.994246,2.7027,133.03,0.0906
2550,318,2.9999702e-4,0.979926,2.6643,149.85,0.0870
2560,320,2.99997e-4,0.927277,2.5276,163.63,0.1107
2570,321,2.9999696e-4,0.984238,2.6758,173.42,0.0906
2580,322,2.9999693e-4,0.936989,2.5523,132.71,0.0924
2590,323,2.9999693e-4,0.971600,2.6422,167.03,0.1177
2600,325,2.999969e-4,0.925886,2.5241,156.75,0.0908
2610,326,2.9999687e-4,0.955180,2.5991,140.07,0.0907
2620,327,2.9999687e-4,0.994363,2.7030,211.71,0.1021
2630,328,2.9999684e-4,0.997674,2.7120,127.95,0.0904
2640,330,2.9999678e-4,0.891631,2.4391,123.69,0.0923
2650,331,2.9999675e-4,0.979102,2.6621,174.74,0.1084
2660,332,2.9999675e-4,0.975330,2.6520,143.34,0.0870
2670,333,2.9999673e-4,0.935278,2.5479,124.73,0.0893
2680,335,2.999967e-4,0.848807,2.3369,160.29,0.1151
2690,336,2.9999667e-4,1.052564,2.8650,161.57,0.0878
2700,337,2.9999664e-4,0.918005,2.5043,136.91,0.0864
2710,338,2.9999664e-4,0.980009,2.6645,196.30,0.1094
2720,340,2.999966e-4,1.002205,2.7243,135.81,0.0896
2730,341,2.9999658e-4,0.921676,2.5135,156.92,0.0912
2740,342,2.9999655e-4,0.923318,2.5176,161.51,0.1151
2750,343,2.9999655e-4,0.941861,2.5647,159.72,0.0886
2760,345,2.999965e-4,0.879623,2.4100,124.60,0.0932
2770,346,2.9999646e-4,0.896621,2.4513,183.23,0.1109
2780,347,2.9999643e-4,0.976432,2.6550,151.77,0.0857
2790,348,2.9999643e-4,0.930205,2.5350,135.79,0.0869
2800,350,2.9999638e-4,0.895176,2.4478,165.51,0.1178
2810,351,2.9999638e-4,0.870980,2.3893,169.59,0.0926
2820,352,2.9999635e-4,0.935650,2.5489,153.17,0.0900
2830,353,2.9999632e-4,0.936215,2.5503,155.64,0.1211
2840,355,2.999963e-4,0.977967,2.6590,154.28,0.0865
2850,356,2.9999626e-4,0.919690,2.5085,119.43,0.0951
