step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss
2750,2750,5.5e-5,2.379534,10.7999,1223.86,0.9840,0.725758,0.122298,14.797958
2760,2760,5.52e-5,2.309783,10.0722,1283.30,1.0324,0.721005,0.125943,13.505554
2770,2770,5.54e-5,2.383015,10.8375,1190.20,0.9889,0.700147,0.122614,14.917986
2780,2780,5.5599998e-5,2.326065,10.2376,1236.16,0.9948,0.705944,0.118610,14.088316
2790,2790,5.5800003e-5,2.428514,11.3420,1216.24,1.0102,0.697639,0.118182,14.211156
2800,2800,5.5999997e-5,2.396957,10.9897,1227.67,0.9865,0.696316,0.119942,14.508344
2810,2810,5.6199995e-5,2.363959,10.6330,1149.54,0.9481,0.742419,0.120449,15.204625
2820,2820,5.64e-5,2.342665,10.4089,1090.49,0.9523,0.738488,0.119916,14.971334
2830,2830,5.6599998e-5,2.275186,9.7297,1086.27,0.9319,0.751388,0.121909,15.229902
2840,2840,5.68e-5,2.365414,10.6485,1115.91,0.9672,0.695541,0.121247,14.957228
2850,2850,5.6999997e-5,2.319118,10.1667,1200.06,0.9754,0.745899,0.126546,14.487536
2860,2860,5.7200003e-5,2.334544,10.3248,1140.00,0.9617,0.762412,0.141969,15.034060
2870,2870,5.7399997e-5,2.320256,10.1783,1190.74,0.9574,0.753494,0.127328,15.076601
