step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1700,425,1.9999643e-4,1.469401,4.3466,426.93,0.0607
1710,427,1.999964e-4,1.501499,4.4884,800.51,0.0904
1720,430,1.9999634e-4,1.437859,4.2117,461.53,0.0620
1730,432,1.9999631e-4,1.423279,4.1507,401.88,0.0616
1740,435,1.9999626e-4,1.400950,4.0591,402.27,0.0635
1750,437,1.9999623e-4,1.457191,4.2939,641.38,0.0616
1760,440,1.999962e-4,1.383765,3.9899,544.07,0.0611
1770,442,1.9999614e-4,1.489301,4.4340,624.11,0.0619
1780,445,1.9999611e-4,1.368395,3.9290,447.06,0.0610
1790,447,1.9999605e-4,1.480841,4.3966,453.89,0.0648
1800,450,1.9999602e-4,1.371502,3.9413,626.59,0.0587
1810,452,1.9999596e-4,1.359798,3.8954,644.34,0.0993
1820,455,1.999959e-4,1.387259,4.0039,248.60,0.0637
1830,457,1.9999588e-4,1.343015,3.8306,406.99,0.0593
1840,460,1.9999582e-4,1.437809,4.2115,466.04,0.0587
1850,462,1.9999579e-4,1.388297,4.0080,639.01,0.0585
1860,465,1.9999573e-4,1.395131,4.0355,500.33,0.0583
1870,467,1.999957e-4,1.430461,4.1806,296.98,0.0653
1880,470,1.9999564e-4,1.484847,4.4143,520.46,0.0586
1890,472,1.9999561e-4,1.387854,4.0062,491.45,0.0591
1900,475,1.9999556e-4,1.402948,4.0672,377.28,0.0596
1910,477,1.9999553e-4,1.482624,4.4045,991.61,0.1019
1920,480,1.9999544e-4,1.482872,4.4056,525.98,0.0568
1930,482,1.9999541e-4,1.410158,4.0966,269.90,0.0615
1940,485,1.9999535e-4,1.375273,3.9562,610.87,0.0594
1950,487,1.9999532e-4,1.427753,4.1693,535.00,0.0599
1960,490,1.9999527e-4,1.418369,4.1304,635.21,0.0571
1970,492,1.9999521e-4,1.446360,4.2476,649.10,0.0619
1980,495,1.9999515e-4,1.414923,4.1162,462.29,0.0612
1990,497,1.9999512e-4,1.321469,3.7489,330.23,0.0609
2000,500,1.9999506e-4,1.357092,3.8849,508.31,0.0610
2010,502,1.9999503e-4,1.418495,4.1309,798.67,0.0858
2020,505,1.9999497e-4,1.262526,3.5343,579.81,0.0583
2030,507,1.9999492e-4,1.420304,4.1384,502.42,0.0591
2040,510,1.9999489e-4,1.312169,3.7142,385.51,0.0625
2050,512,1.9999483e-4,1.321867,3.7504,445.49,0.0598
2060,515,1.9999477e-4,1.422843,4.1489,428.47,0.0599
2070,517,1.9999471e-4,1.375321,3.9563,614.82,0.0591
2080,520,1.9999465e-4,1.374022,3.9512,542.69,0.0598
2090,522,1.9999463e-4,1.374297,3.9523,506.82,0.0611
2100,525,1.9999457e-4,1.411283,4.1012,485.82,0.0609
2110,527,1.9999451e-4,1.345820,3.8413,809.81,0.0918
2120,530,1.9999445e-4,1.381481,3.9808,496.73,0.0617
2130,532,1.9999442e-4,1.415087,4.1168,523.49,0.0604
2140,535,1.9999436e-4,1.368845,3.9308,415.18,0.0596
2150,537,1.999943e-4,1.293869,3.6469,385.81,0.0631
2160,540,1.9999425e-4,1.338779,3.8144,327.31,0.0648
2170,542,1.9999422e-4,1.451609,4.2700,298.04,0.0621
2180,545,1.9999413e-4,1.348286,3.8508,475.01,0.0580
2190,547,1.999941e-4,1.367966,3.9274,551.77,0.0600
2200,550,1.9999404e-4,1.393241,4.0279,341.09,0.0642
2210,552,1.9999399e-4,1.333210,3.7932,616.39,0.1021
2220,555,1.9999393e-4,1.340199,3.8198,655.97,0.0587
2230,557,1.9999387e-4,1.324108,3.7588,520.25,0.0531
2240,560,1.9999381e-4,1.327919,3.7732,338.28,0.0630
2250,562,1.9999378e-4,1.386364,4.0003,597.49,0.0585
2260,565,1.999937e-4,1.330071,3.7813,458.22,0.0577
2270,567,1.9999366e-4,1.400837,4.0586,478.90,0.0634
2280,570,1.9999358e-4,1.370689,3.9381,357.43,0.0648
2290,572,1.9999355e-4,1.366482,3.9215,334.46,0.0626
2300,575,1.9999349e-4,1.406635,4.0822,426.05,0.0625
2310,577,1.9999343e-4,1.338226,3.8123,848.65,0.0861
2320,580,1.9999337e-4,1.350795,3.8605,461.66,0.0605
2330,582,1.9999332e-4,1.444348,4.2391,516.45,0.0589
2340,585,1.9999326e-4,1.406691,4.0824,365.87,0.0621
2350,587,1.999932e-4,1.376023,3.9591,382.71,0.0632
2360,590,1.9999314e-4,1.361977,3.9039,516.58,0.0623
2370,592,1.9999308e-4,1.432110,4.1875,682.95,0.0580
2380,595,1.99993e-4,1.332845,3.7918,467.34,0.0623
2390,597,1.9999297e-4,1.315898,3.7281,582.47,0.0604
2400,600,1.9999291e-4,1.462578,4.3171,619.01,0.0627
2410,602,1.9999285e-4,1.332414,3.7902,823.80,0.0865
2420,605,1.9999276e-4,1.365399,3.9173,527.18,0.0575
2430,607,1.9999273e-4,1.405566,4.0778,436.10,0.0605
2440,610,1.9999268e-4,1.271811,3.5673,483.60,0.0583
2450,612,1.9999262e-4,1.267516,3.5520,593.50,0.0570
2460,615,1.9999253e-4,1.366804,3.9228,595.85,0.0624
2470,617,1.999925e-4,1.302781,3.6795,360.70,0.0591
2480,620,1.9999241e-4,1.297895,3.6616,449.98,0.0591
2490,622,1.9999236e-4,1.375313,3.9563,418.25,0.0608
2500,625,1.999923e-4,1.408760,4.0909,503.91,0.0626
2510,627,1.9999224e-4,1.302058,3.6769,800.28,0.0945
2520,630,1.9999218e-4,1.313716,3.7200,552.94,0.0645
2530,632,1.9999212e-4,1.366180,3.9203,505.79,0.0608
2540,635,1.9999204e-4,1.268147,3.5543,448.71,0.0604
2550,637,1.99992e-4,1.339496,3.8171,584.93,0.0625
2560,640,1.9999192e-4,1.380999,3.9789,403.59,0.0579
2570,642,1.9999186e-4,1.319525,3.7416,654.14,0.0597
2580,645,1.9999177e-4,1.381375,3.9804,672.37,0.0627
2590,647,1.9999174e-4,1.350481,3.8593,531.79,0.0617
2600,650,1.9999166e-4,1.425449,4.1597,470.99,0.0649
2610,652,1.999916e-4,1.327479,3.7715,687.94,0.1360
2620,655,1.9999154e-4,1.273850,3.5746,573.00,0.0602
2630,657,1.9999148e-4,1.319432,3.7413,429.17,0.0641
2640,660,1.999914e-4,1.238891,3.4518,533.29,0.0570
2650,662,1.9999137e-4,1.275134,3.5792,618.47,0.0558
2660,665,1.9999128e-4,1.313653,3.7197,480.28,0.0611
2670,667,1.9999122e-4,1.260340,3.5266,467.27,0.0572
2680,670,1.9999113e-4,1.266848,3.5496,506.08,0.0538
2690,672,1.9999107e-4,1.465396,4.3293,441.95,0.0628
2700,675,1.9999102e-4,1.397155,4.0437,402.95,0.0639
2710,677,1.9999096e-4,1.273484,3.5733,661.65,0.1028
2720,680,1.9999087e-4,1.354151,3.8735,431.68,0.0617
2730,682,1.9999081e-4,1.459918,4.3056,682.29,0.0626
2740,685,1.9999073e-4,1.312340,3.7149,441.30,0.0626
2750,687,1.999907e-4,1.289573,3.6312,687.07,0.0608
2760,690,1.9999061e-4,1.287680,3.6244,450.21,0.0641
